,0_names,0_pvals,0_logfoldchanges,1_names,1_pvals,1_logfoldchanges,2_names,2_pvals,2_logfoldchanges,3_names,3_pvals,3_logfoldchanges,4_names,4_pvals,4_logfoldchanges,5_names,5_pvals,5_logfoldchanges
361,FRS3,0.045379861878360406,22.549637,RHEB,0.03271430181696305,0.65900445,CTNNB1,0.15912813742954424,0.42458108,ADAMTSL5,0.34768887869565146,5.208388,SCN8A,0.3994348934914137,3.3499086,COMT,0.3286863773705587,2.133852
362,MYO9A,0.045379861878360406,22.549637,CCNL2,0.03283374565761758,1.0083176,PPP2R2D,0.1596046025507205,0.8700518,TSPAN19,0.34768887869565146,5.208388,TNFAIP6,0.3994348934914137,3.3499086,AURKAIP1,0.32707239144092903,1.0731299
363,MRC1,0.045379861878360406,22.549637,H2AFY2,0.032993299016526846,0.6741387,RRP9,0.159580763691018,0.86856884,SYP,0.34768887869565146,5.208388,NDST4,0.3994348934914137,3.3499086,TOB2,0.330178087864788,2.0237358
364,NAA10,0.045379861878360406,22.549637,STIL,0.033197708002057055,1.8395504,CUL2,0.159670734209948,0.76212764,SLC6A19,0.34768887869565146,5.208388,FANCF,0.3994348934914137,3.3499086,ZNF384,0.33125829378953353,2.1381953
365,MYSM1,0.045379861878360406,22.549637,RBM33,0.033197708002057055,1.8395504,ETFA,0.15973896127463072,0.5658742,RAD9B,0.34768887869565146,5.208388,TNFSF8,0.3994348934914137,3.3499086,CCND2,0.32836238326594547,1.243452
366,SYT12,0.045379861878360406,22.549637,TOP2A,0.03308163130981908,0.41483656,UQCRB,0.15994740732847126,0.7131237,CCL20,0.34768887869565146,5.208388,ZNRF3,0.3994348934914137,3.3499086,SLC35D1,0.3370490699115326,25.70678
367,EYA1,0.045379861878360406,22.549637,EIF2AK1,0.03310695729876554,0.99201804,GRAMD2B,0.16162101531441017,3.003303,ZNF236,0.34768887869565146,5.208388,PLPPR5,0.3994348934914137,3.3499086,gga-mir-130c,0.3370490699115326,25.70678
368,SLC38A10,0.045379861878360406,22.549637,CAND1,0.03313387649066316,0.53659093,ATXN3,0.1611946097132835,2.1896942,SLC15A5,0.34768887869565146,5.208388,FPGS,0.3994348934914137,3.3499086,GALK1,0.3370490699115326,25.70678
369,UBA5,0.045379861878360406,22.549637,TRAFD1,0.0333334960340982,2.0065095,ATP5F1D,0.16026845841385243,0.49199477,TMEM245,0.34768887869565146,5.208388,STX1A,0.3994348934914137,3.3499086,CYP2U1,0.3370490699115326,25.70678
370,UBASH3B,0.045379861878360406,22.549637,USP46,0.0333334960340982,2.0065095,PRRX1,0.16131036677720587,2.215942,FBXL17,0.34768887869565146,5.208388,PHKA1,0.3994348934914137,3.3499086,SCN3A,0.3370490699115326,25.70678
371,DOCK10,0.045379861878360406,22.549637,RAD23A,0.033737283333564044,0.38557345,CCT4,0.16214378446296976,0.46090573,ZC3H12C,0.34768887869565146,5.208388,chTLR1-type2,0.3994348934914137,3.3499086,SKOR2,0.3370490699115326,25.70678
372,DHX8,0.045379861878360406,22.549637,ABRACL,0.034048571070894984,0.7409765,U2AF1,0.16260323994359682,0.55078816,MGST2,0.34768887869565146,5.208388,CTNNA3,0.3994348934914137,3.3499086,WWOX,0.3370490699115326,25.70678
373,DGKI,0.045379861878360406,22.549637,MTURN,0.03409567168864886,1.4193212,TMEM167A,0.16281450924863322,0.83465016,PCNX2,0.34768887869565146,5.208388,MTTP,0.3994348934914137,3.3499086,BAIAP2L2,0.3370490699115326,25.70678
374,LMBR1L,0.045379861878360406,22.549637,RPL4,0.034267497775839525,0.2324851,DPAGT1,0.16301018817422097,0.88402843,ASB16,0.34768887869565146,5.208388,STK32C,0.3994348934914137,3.3499086,SPERT,0.3370490699115326,25.70678
375,DAB2IP,0.045379861878360406,22.549637,SRSF4,0.03429729138295116,0.87359136,H2AFZ,0.16330438330073546,0.46411836,KCTD16,0.34768887869565146,5.208388,RASSF8,0.3994348934914137,3.3499086,TLR5,0.3370490699115326,25.70678
376,CNTF,0.045379861878360406,22.549637,UBE2S,0.034512312579603,0.7105508,SEPT2L,0.1633524218394116,0.68388826,CNTFR,0.34768887869565146,5.208388,ACSL5,0.3994348934914137,3.3499086,PTH,0.3370490699115326,25.70678
377,PAN3,0.045379861878360406,22.549637,LEPROTL1,0.034615757752023156,0.9435504,PTK7,0.16432644668993698,1.0995662,MFN2,0.34768887869565146,5.208388,GABRB2,0.3994348934914137,3.3499086,FAM3D,0.3370490699115326,25.70678
378,CLMN,0.045379861878360406,22.549637,NDUFB4,0.034715436832309356,0.62261677,SPOP,0.16443347152012838,1.1075017,IFIH1,0.34768887869565146,5.208388,FLI1,0.3994348934914137,3.3499086,TMEM116,0.3370490699115326,25.70678
379,VPS37B,0.045379861878360406,22.549637,ST3GAL2,0.03488764594593009,1.1066239,PCBP2,0.1641553704868089,0.4330185,PCOLCE2,0.34768887869565146,5.208388,BRIP1,0.3994348934914137,3.3499086,ADAMTS5,0.3370490699115326,25.70678
380,CD36,0.045379861878360406,22.549637,MCM5,0.034915072047993254,0.57174546,KAT14,0.1647375880053019,1.1565285,CYBB,0.34768887869565146,5.208388,RIN2,0.3994348934914137,3.3499086,KBTBD11,0.3370490699115326,25.70678
381,CAV3,0.045379861878360406,22.549637,PRPF6,0.03504131861806764,0.7739792,TMEM175,0.1656055136744428,1.7517028,EAPP,0.3439493997252585,1.1939938,STAT3,0.3987618108484243,1.6844326,NRGN,0.3370490699115326,25.70678
382,HYAL2,0.04526379822766266,0.8090038,PTGR1,0.03538300281802519,1.0434965,ZC3H15,0.16522483027739449,0.5799915,FIBIN,0.34598163903230983,2.030512,PYCR1,0.39792353607547415,1.0438217,TFAP4,0.3370490699115326,25.70678
383,MAK16,0.045322143872812304,0.44972447,MRPL1,0.035595877693673575,0.9955589,GTPBP10,0.1659624450539219,1.2486148,RANBP1,0.3438313143241405,0.5576483,IDH3A,0.39798971107519887,0.9176878,PRLH,0.3370490699115326,25.70678
384,CPN1,0.046273787809751346,1.9766754,HNRNPH3,0.035685790802068795,0.2973294,CC2D2A,0.16684409778358394,2.1081345,UBQLN1,0.34585776054367756,1.5677832,TBX6,0.4028608979180106,3.1108716,RGS7BP,0.3370490699115326,25.70678
385,FAM234B,0.04658586127495058,1.4815642,FGFR1OP2,0.03630505293818501,1.110219,COMMD4,0.16667972039885004,0.90923584,MCM4,0.34587615568490615,1.2275702,KLHL15,0.4022674962660845,1.698474,AQP4,0.3370490699115326,25.70678
386,IFT20,0.04663972919613535,0.3887492,HNRNPAB,0.036271577476511656,0.29945156,MTMR6,0.16825688800029923,1.7195655,SNX11,0.3464690216824803,2.0042393,MTERF3,0.40264057355135285,1.2836956,CCDC127,0.33045491391199866,2.1544917
387,MYL9,0.04682157173161679,0.59022695,ITGB1BP1,0.03674694365818551,1.1654387,MOGAT1,0.169687887802888,2.0570805,MFSD13A,0.3464690216824803,2.0042393,RNF166,0.402140769841847,1.0253514,DTWD2,0.3319198988687827,2.1540549
388,CDX4,0.046839123977178675,0.4436228,WDHD1,0.036767628988361487,1.0026039,B3GALNT1,0.169687887802888,2.0570805,CAVIN4,0.3464690216824803,2.0042393,RBM39,0.4033167152603645,0.84947526,NAT8B,0.3313119856990544,2.1460066
389,ACSF2,0.04694826337228405,0.9629246,AGBL1,0.03697022532745024,1.9233319,JUP,0.1691223925301929,0.87255245,LIPA,0.3464690216824803,2.0042393,ACO1,0.4055151020516252,1.6609576,C7H2ORF69,0.3340386030770789,2.2045386
390,ARL5B,0.04695438494306042,0.3674115,PHACTR1,0.03701440255868349,1.6517686,EFCAB11,0.1713939837217617,3.1753192,ALG14,0.3464690216824803,2.0042393,BORCS6,0.40896048595352474,3.026598,MOCS2,0.33105091200758574,1.5225763
391,ADI1,0.04706635218998521,2.3383281,FAM45A,0.037162751575533684,1.6725696,WLS,0.16965298182859165,0.45179942,ARIH2,0.3464690216824803,2.0042393,URB2,0.40896048595352474,3.026598,RILPL1,0.3301422362347902,1.5517824
392,CHORDC1,0.047594617859905784,1.6659827,PSMC5,0.03703212241536435,0.4970973,UGGT2,0.17071604740274554,2.1237626,TSR3,0.34797108040659697,2.0052638,SRR,0.40896048595352474,3.026598,BCCIP,0.33159097147466554,1.5098581
393,NT5C2,0.04781062042410004,0.7953815,HENMT1,0.03735163512595556,2.731655,COA6,0.1701517153071309,1.1416755,TST,0.34758410302028087,1.4724128,NABP1,0.40896048595352474,3.026598,GABPB2,0.334792439673407,2.1161246
394,HDAC1,0.04810312413605509,0.6120381,RGS17,0.03724922072325444,1.7941679,MED10,0.17029591318455162,0.9209689,PTBP1,0.3506535036389238,0.56740403,ANAPC13,0.40710346311255863,1.6289165,ERLIN1,0.33093275517793774,1.2360274
395,PTPN2,0.04856295834221949,0.5025007,NFU1,0.03712404117346427,0.78681326,CRIPT,0.171214591009342,1.0811182,TOMM7,0.35222783521507195,0.6612034,NSF,0.4081187649243616,1.228988,CHMP4B,0.3311490503008241,0.9381754
396,PDK1,0.04894729827019756,1.2171863,FYN,0.03724425393705413,1.5488803,MRPL51,0.17180060348483026,0.6419492,EIF2S2,0.3520616398717351,0.5687867,MEOX1,0.40935137125469334,1.6571337,VPS50,0.33408490133273117,2.1384573
397,TACC3,0.0490234824744606,0.44291288,MAP1LC3B,0.03742662118563381,0.59034556,ANP32B,0.17174432182417926,0.33328575,CANT1,0.35420532409450156,1.9703965,FAM20B,0.4093896213428184,1.6284933,DOK4,0.33506260858700876,2.0852737
398,CGNL1,0.049431334296291304,0.9944521,DCBLD2,0.037591832489010296,0.7123223,GARS,0.1722111540109869,0.626255,GTF3C1,0.35440466177324836,1.4577055,KLF2,0.41134136616517947,3.289781,REXO5,0.33506260858700876,2.0852737
399,USP19,0.04962874050383913,0.8972658,CETN3,0.037784392076241624,0.9411373,DYNLRB1,0.17230710417722905,0.6500902,CCPG1,0.3554264069330384,1.9591644,B9D1,0.41274989108320326,2.9113305,VPS41,0.3371007362603341,2.1987655
400,RAB35,0.04989244694003334,0.648535,ANKRA2,0.0384207316047099,1.0199863,SUCLG1,0.17246390743533332,0.8333692,TWSG1,0.35560792522005225,1.001694,RNF121,0.4142430373306386,3.1526344,PDHB,0.3330749573238502,1.2050828
401,SCRN1,0.05044591993254788,0.89431894,MRPL37,0.03839619715249417,0.846956,WDR74,0.17260014033686177,1.1329092,PPP3R1,0.35643467906775095,1.0011522,TMEM9,0.4142430373306386,3.1526344,APC,0.3363247551590035,2.0655708
402,RAP1GAP2,0.050727925035529524,22.747192,MMADHC,0.038403684120153825,0.7991853,SPTSSA,0.17447847776551595,1.2375772,CTNNBIP1,0.35627792227156097,1.0053955,ATP6V1A,0.41210084183904927,0.99414885,DHRS11,0.3372084560306481,2.1260083
403,TLR15,0.05072794031419984,22.747192,DAZAP2,0.03855403903498362,0.6009207,MTAP,0.174505205995916,1.1149807,TOPBP1,0.357755350050208,1.9280031,NUDT21,0.4123930440483521,1.0041652,SKA3,0.33449121818604455,1.5188091
404,NPBWR1,0.05072794031419984,22.747192,TMEM267,0.03881961505917924,1.4716529,TPR,0.17436548467572952,0.89260995,TSPO2,0.357755350050208,1.9280031,MYO1B,0.4171762563140071,3.0273576,DNAJC10,0.33490067998902606,1.5135165
405,ZNF652,0.05099111971722105,22.921072,HOXB9,0.03881268124948007,1.1682764,KMT2E,0.17496719600582733,1.139726,IQGAP2,0.357755350050208,1.9280031,USP31,0.4171762563140071,3.0273576,EPHB3,0.3367982316904976,2.1052423
406,ROR1,0.05075619735096358,1.3028023,LTF,0.038952043945248274,1.6502571,TKFC,0.17621670580449147,2.6378732,C22orf23,0.3608436057906238,4.300011,FGFRL1,0.4171762563140071,3.0273576,ASNSD1,0.33968526442126257,2.1652346
407,SLC7A6OS,0.05098007809842076,0.6214918,ATP5F1D,0.03931226800312206,0.38477752,VPS13A,0.17621670580449147,2.6378732,OTX2,0.3608436057906238,4.300011,MAPK8IP2,0.4171762563140071,3.0273576,MAP7D3,0.3384967377159803,2.135278
408,POMK,0.05153640950530776,1.8851805,NDFIP1,0.03941808168041631,0.5204762,CD247,0.17621670580449147,2.6378732,ARF4,0.3575176342607195,0.58434546,SDSL,0.4171762563140071,3.0273576,EXD2,0.33754340300889485,2.193955
409,NFIX,0.05153640950530776,1.8851805,CYB5A,0.039500727819243305,0.92154795,SRF,0.1756751423079242,1.3222913,PPIB,0.3576318782444261,0.46500435,PCDH8,0.4171762563140071,3.0273576,NPHP1,0.3389308918112265,2.0771751
410,SCX,0.05153640950530776,1.8851805,IST1,0.03958821758386849,0.6424601,PAK4,0.17649472515213765,1.6982185,NCBP1,0.360537602034963,1.1524185,ST8SIA5,0.4171762563140071,3.0273576,EMB,0.34008824035453245,2.0943754
411,SMC1B,0.05153640950530776,1.8851805,RIC8A,0.039822567591444584,1.2382512,S100A6,0.17628616001893585,0.9533731,FAM240B,0.3641741635717133,4.5435743,KIAA1024,0.4171762563140071,3.0273576,LYRM4,0.3377744997849851,1.5082073
412,TMEM240,0.05153640950530776,1.8851805,IL17RD,0.04009355330888406,0.83413565,C16orf72,0.17694046782459144,0.98546684,PRLL,0.3641741635717133,4.5435743,CNDP1,0.4171762563140071,3.0273576,PVALB,0.34020425534108334,2.057579
413,FKBP11,0.05153640950530776,1.8851805,EEF2,0.04012735674163658,0.18467548,VAV3,0.17765076689912604,0.9298056,GSR,0.3605915675974197,0.7386441,ERO1B,0.4171762563140071,3.0273576,MAPK8,0.3423431121599365,2.064047
414,SNRPA1,0.05174079161110495,0.48241824,SNRPN,0.0401582796107836,0.346761,HP1BP3,0.17756950634930865,0.690881,UTP6,0.3614383286469257,1.1491754,OVST,0.4171762563140071,3.0273576,NDUFB5,0.33856893242790687,0.64797693
415,UPF2,0.0518676772242123,0.5317587,SPRY2,0.04043335168028711,0.66594714,CPT2,0.17801981021453298,1.4693494,UBR7,0.36132128358551496,0.7519516,CHRNA4,0.4171762563140071,3.0273576,DOCK2,0.3476727949022802,5.999352
416,CKAP4,0.05282920342762926,1.2357402,CCDC80,0.040857453140379356,2.0332563,PIN4,0.17799157030664658,0.6620229,SNX22,0.3669171325382208,4.2077646,COL4A3BP,0.4171762563140071,3.0273576,GCK,0.3476727949022802,5.999352
417,USP53,0.05321238443540039,1.4174174,CTH,0.040738694681085465,0.50943303,C11H16ORF87,0.17913820658428914,1.6704677,SLA,0.3669171325382208,4.2077646,LRCH2,0.4171762563140071,3.0273576,DMP1,0.3476727949022802,5.999352
418,SNX7,0.05337889552488019,1.775721,GRB2,0.040858492246416245,0.7631459,COQ3,0.1796954436836007,1.4755131,KCNB2,0.3669171325382208,4.2077646,THAP12,0.4171762563140071,3.0273576,COMMD6,0.3476727949022802,5.999352
419,LHX4-AS1,0.053323028790442054,0.7319191,MBTPS1,0.04093502309330072,0.85537237,CUL3,0.1795770556953646,0.86513454,C1QTNF5,0.3669171325382208,4.2077646,GLE1,0.4171762563140071,3.0273576,OPN3,0.3476727949022802,5.999352
420,PPP4R2,0.05378325332411188,0.40428534,H3F3B,0.04093127850055398,0.30783275,PGRMC1,0.17986499100168518,0.8113969,LMCD1,0.3669171325382208,4.2077646,CENPL,0.41520893089498545,1.6191949,IFNG,0.3476727949022802,5.999352
421,MAPRE3,0.05397177160704527,1.5905854,ADA2,0.04125213609460318,2.7375708,SNRPG,0.1800975741598346,0.41459823,LRFN5,0.3669171325382208,4.2077646,BLOC1S2,0.4170805806995884,1.6587927,ZFYVE9,0.3476727949022802,5.999352
422,MARS2,0.05397177160704527,1.5905854,SMARCA2,0.04110945282634028,1.1058587,AP2B1,0.18067828832079055,1.4472041,ERBB3,0.3669171325382208,4.2077646,MGMT,0.4166967140593767,1.597293,FEZF2,0.3476727949022802,5.999352
423,ZRANB1,0.05397177160704527,1.5905854,CMC4,0.04140404935951255,1.549455,BASP1,0.18038698621929347,0.6252833,TRPV1,0.3669171325382208,4.2077646,LRP11,0.4157733001033309,0.8631696,ROPN1L,0.3476727949022802,5.999352
424,PDE4B,0.05397177160704527,1.5905854,VAV3,0.041560938606923954,0.74983305,SIRT3,0.18106191295217136,1.6449059,CACNG4,0.3669171325382208,4.2077646,FITM2,0.4176391209937552,1.5967275,ATP8B3,0.3476727949022802,5.999352
425,UROD,0.05429753020212475,0.6570103,B3GNT7,0.04176328137613146,1.2365526,NDUFA2,0.18100415446822127,0.69071424,TRPM5,0.3669171325382208,4.2077646,GST2L,0.41670589509892475,0.8613473,TAT,0.3476727949022802,5.999352
426,UBE2D3,0.05453736837921927,0.33728215,ERCC5,0.04199161970510857,1.2605693,FGF13,0.18145397640318456,1.1361244,TSHZ3,0.3669171325382208,4.2077646,BCL9,0.41964011735564943,3.2380328,PARVG,0.3476727949022802,5.999352
427,RNF19B,0.055495719580888586,23.032936,RNF2,0.042201523518631316,1.7219387,EVL,0.181948520359009,1.1971672,M1AP,0.3669171325382208,4.2077646,SEC63,0.4184164226419561,0.8470419,MFNG,0.3476727949022802,5.999352
428,ESPL1,0.055287234683714395,1.1278149,ELK3,0.04248476319339983,0.8381224,COMMD9,0.18191976552264533,1.1929567,CCDC102A,0.3669171325382208,4.2077646,MED19,0.42008684798866036,1.5745966,TRIM3,0.3476727949022802,5.999352
429,DOCK1,0.05535492357651607,1.020981,TPM4,0.04258984357980238,0.57411885,SPTY2D1,0.1822237449995137,1.4552547,EDA2R,0.3669171325382208,4.2077646,PACS2,0.42008684798866036,1.5745966,DSTYK,0.3476727949022802,5.999352
430,FABP5,0.055392772060417164,0.81614643,DHRS4,0.04307495642314229,1.3277512,NDUFB4,0.1817754208596263,0.7409165,CNTN6,0.3669171325382208,4.2077646,AGPS,0.4208903115799023,1.5632788,TSPAN32,0.3476727949022802,5.999352
431,HNRNPU,0.055926115966380446,0.3419781,EIF5,0.04315104084843728,0.34868845,UBN2,0.18241202400320178,1.6867934,CLGN,0.3669171325382208,4.2077646,CDC23,0.41980010884811514,0.99836737,ADGRF2,0.3476727949022802,5.999352
432,CPSF6,0.056335751001236216,0.40812945,CTBP1,0.04328450383359862,0.65272456,COMMD10,0.18275744627250737,1.0921943,OCA2,0.3669171325382208,4.2077646,BCL2L1,0.42098089165064223,1.2039075,WTIP,0.3476727949022802,5.999352
433,ACOT13,0.05705987403326466,0.5913775,SRSF2,0.04327269088680336,0.33117074,IL18R1,0.18471205542535954,4.6330566,RPS6KA3,0.3669171325382208,4.2077646,CASP8,0.42255231296012785,1.5527923,PLAU,0.3476727949022802,5.999352
434,C1orf159,0.05738382613760421,0.9949369,YTHDC1,0.043364094767154714,0.57332677,PPP1R26,0.18471205542535954,4.6330566,PCNX4,0.3669171325382208,4.2077646,ZFHX4,0.42703437015457024,2.764837,EPB42,0.3476727949022802,5.999352
435,THY1,0.05742813919478506,1.3192421,DCAF12,0.04345538075894781,0.9538403,NAGPA,0.18471205542535954,4.6330566,TMEM174,0.3669171325382208,4.2077646,ERGIC2,0.42446700244621527,0.83736664,MLST8,0.3476727949022802,5.999352
436,ARHGAP11A,0.057664270573671676,0.5437802,MAPK6,0.043476036143850434,0.48121658,RD3L,0.18471205542535954,4.6330566,SYPL2,0.3669171325382208,4.2077646,SRPK1,0.4256120150456234,1.1967098,PKD2L1,0.3476727949022802,5.999352
437,MTPN,0.05792539150168334,0.27515608,COPS2,0.04384027296869514,0.76402795,ZC3H12A,0.18471205542535954,4.6330566,FURIN,0.3669171325382208,4.2077646,HIRA,0.42621030369668744,1.180826,gga-mir-130b,0.3476727949022802,5.999352
438,MGAT5,0.05870090980022337,22.87267,MCRS1,0.04390949830451009,0.6322452,EGF,0.18471205542535954,4.6330566,TCEANC,0.3669171325382208,4.2077646,EIF2B1,0.42676463944679754,0.9831483,AP5Z1,0.3476727949022802,5.999352
439,NUP35,0.058568733679431335,0.7254259,MCPH1,0.044454572137743745,1.4936029,ADCY7,0.18471205542535954,4.6330566,CDK18,0.3669171325382208,4.2077646,FLAD1,0.4283455064065633,1.5439572,STARD8,0.3476727949022802,5.999352
440,UTP6,0.05875296924254659,0.60796547,SDR42E1,0.044659670267393,2.1841536,LRRC61,0.18471205542535954,4.6330566,ULK1,0.3669171325382208,4.2077646,ANAPC2,0.4283455064065633,1.5439572,MCTP1,0.3476727949022802,5.999352
441,FASTKD2,0.059921636639778224,0.6562398,HIST1H46L2,0.044659670267393,2.1841536,MPZ,0.18471205542535954,4.6330566,ASB14,0.3669171325382208,4.2077646,NADK,0.4283455064065633,1.5439572,SGK2,0.3476727949022802,5.999352
442,WDR60,0.060081163232726734,1.1860927,FSIP1,0.045282907242169275,23.393505,AMH,0.18471205542535954,4.6330566,IL8L1,0.3669171325382208,4.2077646,DAG1,0.42835083842173394,0.9778698,SHROOM4,0.34190394668846213,2.0771751
443,CWC15,0.06047190544142039,0.39648178,MLLT10,0.045282907242169275,23.393505,EPGN,0.18471205542535954,4.6330566,GPR65,0.3669171325382208,4.2077646,TRAF3IP1,0.4281877116142693,0.85914516,EXOC3,0.3427740146232857,2.0691206
444,ZRSR2,0.061626922169084275,1.436341,PRLR,0.045282907242169275,23.393505,IMPG1,0.18471205542535954,4.6330566,IL1RAPL2,0.3669171325382208,4.2077646,GRTP1,0.43046084688731756,1.5330065,HOXA3,0.34203010398283684,1.4941918
445,D2HGDH,0.061619958895876334,0.9699127,PTPRZ1,0.045282907242169275,23.393505,HAL,0.18471205542535954,4.6330566,NUDT5,0.3669171325382208,4.2077646,MCF2,0.4319185012836606,2.8673737,VTN,0.34175707002751277,1.462326
446,PRORSD1P,0.06184556335931669,0.6097391,YPEL1,0.04487396191412135,0.8913767,CD3D,0.18471205542535954,4.6330566,ANKS1A,0.3669171325382208,4.2077646,SMIM18,0.4319185012836606,2.8673737,METTL23,0.34405844629387283,2.04963
447,RAB5A,0.06230301799410334,0.38948828,C1H12ORF57,0.04496109497768004,0.44118613,FAM161A,0.18304691407742799,0.4084592,AMH,0.3669171325382208,4.2077646,CD44,0.4319185012836606,2.8673737,STXBP3,0.3465742845157246,2.0369906
448,CENPW,0.06311721219128831,0.5731475,CXCR4,0.04500896995055247,1.0394762,GPATCH8,0.1847874601534025,1.4352694,SAMSN1,0.3669171325382208,4.2077646,MGRN1,0.43318445436205855,1.4909246,CRMP1B,0.3431120537106991,1.0322412
449,CCDC137,0.06346068998897399,0.8537,FAM210A,0.0455723087081725,1.122681,CPPED1,0.18506208306969374,1.4911642,DAZL,0.3669171325382208,4.2077646,YEATS2,0.4326256807236828,1.1475613,SDE2,0.34419026525699314,1.481693
450,MOCS3,0.06432360097219815,1.2520379,MZT1,0.045861142933223596,0.9554185,TIPRL,0.1851394716056147,1.0285931,TBX18,0.3669171325382208,4.2077646,FOXO1,0.4350028474204761,2.7637,INTS8,0.34771873453526203,2.022321
451,CTBS,0.064805863861,1.6128895,FGF1,0.04614320112707835,1.882892,METTL24,0.18620799420511802,1.9755967,PKD1,0.3669171325382208,4.2077646,DCAF15,0.4350028474204761,2.7637,SGO1,0.34664552157291195,2.011401
452,LRRC4C,0.06583344619161763,1.9123533,RPP25L,0.04608707014308025,0.9006932,HYLS1,0.18620801040949034,1.9755967,GGH,0.3669171325382208,4.2077646,ANKRD13D,0.4350028474204761,2.7637,LANCL1,0.3451289515403093,1.4552577
453,TNFAIP8L1,0.06574523836329987,0.5880081,SLC18B1,0.046287159706662154,0.93965274,BLOC1S5,0.18595684620051126,0.7627653,FMN1,0.3669171325382208,4.2077646,PLSCR5,0.4350028474204761,2.7637,MED27,0.34526948382781186,1.4642682
454,RLIM,0.06586680993204061,0.6954765,YWHAB,0.04640695847632651,0.29295352,NAPRT,0.18749970362970686,1.002821,RIPOR1,0.3669171325382208,4.2077646,PNPLA8,0.4350028474204761,2.7637,ARL6IP1,0.3468654972629782,1.2997357
455,ETF1,0.06597585716863641,0.77362084,COL3A1,0.04677324317087518,2.0065093,PPME1,0.18788388503625467,1.4253854,GJA5,0.3669171325382208,4.2077646,WDR13,0.4350028474204761,2.7637,CYP51A1,0.34662715714224324,1.462051
