,0_names,0_pvals,0_logfoldchanges,1_names,1_pvals,1_logfoldchanges,2_names,2_pvals,2_logfoldchanges,3_names,3_pvals,3_logfoldchanges,4_names,4_pvals,4_logfoldchanges,5_names,5_pvals,5_logfoldchanges,6_names,6_pvals,6_logfoldchanges,7_names,7_pvals,7_logfoldchanges,8_names,8_pvals,8_logfoldchanges,9_names,9_pvals,9_logfoldchanges,10_names,10_pvals,10_logfoldchanges,11_names,11_pvals,11_logfoldchanges,12_names,12_pvals,12_logfoldchanges,13_names,13_pvals,13_logfoldchanges,14_names,14_pvals,14_logfoldchanges,15_names,15_pvals,15_logfoldchanges,16_names,16_pvals,16_logfoldchanges,17_names,17_pvals,17_logfoldchanges,18_names,18_pvals,18_logfoldchanges,19_names,19_pvals,19_logfoldchanges,20_names,20_pvals,20_logfoldchanges,21_names,21_pvals,21_logfoldchanges,22_names,22_pvals,22_logfoldchanges
273,CAMLG,0.05092586092098259,0.7600118,MTA1,1.3331073544218168e-07,0.7441108,PRRG4,0.04492630541217008,1.164784,B3GNT3,0.0430360126693952,2.2292266,GPR83L,0.08965228352765453,2.1088297,HSPA4,0.00017816920527048065,0.6107479,LRPAP1,0.0011218456926264987,0.88361454,TBC1D1,2.6544937244062625e-05,1.6045928,CYB561A3,0.412476571828997,0.5900387,SRI,0.054028650359546425,0.6286456,ITM2A,0.01309449411286114,0.5781644,ANKRD33,0.2875255221396016,1.7526042,CTBS,0.3426348170414335,1.4985751,C16orf89,0.36136139362187025,4.1298122,KAT2B,0.014175828528659156,4.4569693,PMEL,0.37034550451398185,1.8435942,NKD1,0.35979504486266967,1.17691,VPS13C,0.3023791569336287,2.3526828,CFC1,0.13096369378062128,1.9689538,LNPEP,0.4346702061070842,2.9247665,ZNF692,0.4234624663623986,3.210993,INPP5F,0.44868812891832655,2.8051977,GRAMD2A,0.4584453590569362,2.7038138
274,LASP1,0.05187019891395189,0.22741927,FAM49B,1.3650352612836786e-07,0.7995254,IRF8,0.04542192442025213,0.69807273,APC,0.042984768929389294,0.88394326,ACOT7,0.08972010062666186,0.3126365,PFKP,0.00017993739367596544,0.79598635,ATF3,0.00116329752870818,1.704589,TMCC3,2.810449041434843e-05,3.6545527,CAPN8,0.4127870267034164,1.5927107,ALDH5A1,0.0543901644069476,0.8380191,UBC,0.013096249659498106,0.35751367,BCL2,0.2877170468032321,0.9269407,RRAD,0.3432411128302406,2.008273,UBE2QL1,0.36094540611669534,1.0081654,IRX2,0.014426350443809962,6.892211,TOMM70,0.3742700802987049,1.7978264,MTHFSD,0.3605826993716922,1.3708156,ECI2,0.30195801466174355,1.6973568,CCDC92,0.13707798867848286,3.3602953,NDUFA9,0.43084504605594753,0.95430773,ARPC5,0.4155623308946018,0.9616843,SNX4,0.4490204833690502,2.7958858,LPIN2,0.45860083581516065,2.715173
275,BLB1,0.05202408001141466,1.208936,SNAP23,1.4586259478214217e-07,0.90351284,KIF21A,0.04557813531288244,0.5740643,EIF3H,0.04301796459410112,0.18953694,ASS1,0.09169886825690274,0.91690814,SRP72,0.00018138571348343997,0.5663298,KTN1,0.0011576095546700356,0.97321784,ARID3A,2.645826238374051e-05,0.80743587,SSTR5,0.4127870267034164,1.5927107,TUFT1,0.05467415065619551,1.6080023,SPG21,0.013351996053971834,0.9910368,OTX1,0.2885245323099356,1.7458001,EDARADD,0.34409084957603897,1.4750844,IPO8,0.3611907001006608,1.8946753,TLN1,0.01377866417368806,2.1475766,FST,0.3737201398841834,1.0074192,PCGF6,0.3606880862095233,1.402616,RNASEH1,0.3008976305111185,1.3505993,CCDC58,0.13336551099093547,2.0269744,SHOC2,0.4360111052570923,2.8672838,DIEXF,0.41756284263692944,1.6220337,RAP1GAP1,0.4490569193162226,2.7936127,AGFG1,0.4530916112767661,1.4550581
276,PSMB2,0.052115608640023674,0.1659532,HNRNPD,1.4744574977529714e-07,0.54752076,ZC3H11A,0.045733251764896975,0.45838365,SLC25A26,0.043195627639817644,0.9049448,CTSC,0.09198303110175475,0.34169364,YWHAG,0.0001839756372945385,0.47988293,LSAMP,0.0011949417926681609,1.1551175,TAX1BP3,2.8653505710031334e-05,0.75920945,KCTD15,0.4127870267034164,1.5927107,NMD3,0.05483415920919956,0.82811683,BID,0.01340212403428495,0.510673,B4GALT5,0.2887118351342643,2.4699993,LIN54,0.34409086916916176,1.4750843,ZNF503,0.36095198559179476,0.6019588,RAB31,0.014213399161859324,3.2434058,AGRN,0.3741392832955376,0.6134506,LRRC15,0.36365050461740844,4.1277304,KLF12,0.3035522608227186,2.349753,VPS29,0.1301475149926682,1.4293736,HOXA3,0.43231887508775746,1.5513678,STX17,0.42553966849252867,3.0641837,DCAF1,0.4495760323195892,2.7882013,EDC4,0.45911073552024084,2.693108
277,TIMM10,0.05296276661893732,0.28721175,GSPT2,1.4880355052341183e-07,0.6286734,OFD1,0.045815832001377746,0.80941516,FGF3,0.04342552941829922,1.5235581,FTSJ3,0.09208909943970706,0.28511512,ARL4C,0.00018444754369057058,0.5796938,RAB4A,0.0012133769645288532,1.4981184,ASAP2,2.9459676820619424e-05,1.685682,CYP2U1,0.4127870267034164,1.5927107,CCNC,0.05549273076809868,0.6746875,SNRPG,0.01342151873049219,0.39140838,FKBP9,0.2885958831773628,0.41706848,PPP4R4,0.3444184928824944,1.9915185,NPTX2,0.3614632292037555,1.4230256,TPRKB,0.013861848236800962,1.476397,CLDN18,0.3746724186949856,1.8129938,C9orf84,0.36365050461740844,4.1277304,FLAD1,0.3035662709318552,1.6472555,SETD5,0.13320087744714937,1.9465355,EGR1,0.4361752990437764,2.8616827,GUCY1A1,0.4248935311974523,3.2068062,SLC34A2,0.45214670961944836,2.680494,HES5,0.454036946356684,1.554329
278,IRF8,0.05296941234576889,0.5807626,NUP37,1.5475958739298875e-07,0.66536546,SMARCC1,0.045989903276552134,0.40549672,DSTN,0.044042577517695324,0.13633926,SEMA6B,0.09219992456647269,0.91842717,STON1,0.00019141305063818414,1.631611,GNPTAB,0.0012695853378920277,0.9404241,LYPD6B,3.059712311073617e-05,1.9836828,TTC6,0.4127870267034164,1.5927107,BICD2,0.055631772156067814,0.9264861,TMEM175,0.013565804251450382,1.4074289,FAM3C,0.2889790447006599,0.569061,SLC13A3,0.3444184928824944,1.9915185,MSX1,0.36338168750574207,0.3325725,ERAP1,0.014587500000481812,4.021849,ECI2,0.37438122191178025,0.8828415,GPR135,0.36365050461740844,4.1277304,VPS41,0.3045136852440479,1.678869,NKAIN4,0.13188716546527812,1.930563,PKIA,0.43626281155731506,2.8762379,FGFR4,0.4266012192305444,3.1606493,JAZF1,0.4513798826135732,2.764526,FAM76B,0.45987826528889586,2.7361038
279,RAP1GAP,0.05300939922530974,1.0717427,RTFDC1,1.6346830148838855e-07,0.71024656,ND4L,0.04617209405588385,0.32918862,DYRK2,0.04421923434799266,0.63062626,CCNE2,0.09329345017473,0.48887616,HOXB9,0.00019125832285972643,1.4828362,SEMA5B,0.0012787935411351082,1.713594,ATP5PF,3.020242699591775e-05,0.63631904,MTMR12,0.4127870267034164,1.5927107,MAP3K7,0.056241332768793395,0.58750993,CRCP,0.013579025468873303,0.8866982,SMIM19,0.2892324423293851,0.47412238,SLC19A1,0.3440972335258501,0.39485803,RSPH14,0.3639880488882331,1.889477,SGK1,0.014527732202547649,2.2811532,EGR4,0.37583102115934985,3.7303274,SLITRK6,0.36365050461740844,4.1277304,VPS35,0.3035648909300445,1.0246122,DNAJC8,0.131215807745521,1.4234799,SCRN2,0.43787892534573625,2.7205653,SDR16C5,0.4267500118265861,3.1456735,HACE1,0.45230725464540555,2.7457929,EXOC3L1,0.4611546962044598,2.6836064
280,EBNA1BP2,0.05302398931128541,0.27375996,ZCCHC13,1.630679023994293e-07,0.38935062,ADGRL3,0.046547645133298766,1.7999759,TUBA1B,0.04432800459617611,0.10360894,ADIPOR2,0.0938452957765294,0.8801266,SEC14L1,0.00019722362316658572,0.9674638,GDPD5,0.001292705135814758,2.149278,KDELR2,3.057178577578368e-05,0.71094435,CARD9,0.4129187244159723,1.5711025,ARIH2,0.05686119397629491,1.0599238,EIF3I,0.013567593440956992,0.42091763,ALS2,0.2901030516210811,1.7293146,EPB41,0.345086030996298,1.0673081,ALCAM,0.3645684007610749,0.75657535,FAM241A,0.014720283277708409,2.72725,CGA,0.37583102115934985,3.7303274,KCNQ5,0.36365050461740844,4.1277304,PPP1R7,0.30441298427621283,1.0119554,ACSL1,0.1348407363128917,2.3661573,TLK1,0.43733513888559816,2.8571122,LARP7,0.4190216617533764,1.0647118,GJB6,0.4520253047596612,2.799407,NME3,0.45605390732119444,1.4403634
281,WDR3,0.053213945708064626,0.21215618,GCLM,1.6838545979429086e-07,0.55096745,ADAP2,0.0472635291425078,1.9822042,CNGB3,0.04472399226380603,2.0050988,MAP4K4,0.09481698306018285,0.8895611,BRI3,0.00019702795801756077,0.5736696,ITGB1,0.0012880366714084152,0.63112634,UBR7,3.123610740661684e-05,0.83226526,EGFL7,0.4130711922083682,0.5655579,SERINC3,0.05710352536443219,1.1349846,GLT1D1,0.01364245060206619,1.2585273,NAA30,0.2900191009760146,0.5689383,CACNG4,0.34512831184517445,1.4673377,PTRH2,0.36481986885448636,0.4752818,MVB12B,0.014755402738812564,1.956304,RHBDL1,0.37583102115934985,3.7303274,FAM163B,0.36365050461740844,4.1277304,DYNLT1,0.3052943479591254,1.1382365,CDC73,0.13549084537022377,2.3396518,TMEM63C,0.43733513888559816,2.8571122,KIAA0232,0.42719781592650663,3.1563919,QPCT,0.4499398632891971,1.4838265,MAN1B1,0.4617483070109729,2.6848793
282,NOP58,0.05321936812560137,0.13643157,MAPK1IP1L,1.700783645753023e-07,1.1387967,PXN,0.04724343235175499,0.53672963,ND4L,0.044853401207009085,0.34929174,CTBP2,0.09970448803125459,0.35014507,PSMD7,0.0001988558456915783,0.4240379,CLTB,0.0012919434391120766,0.6641996,PPP2CA,3.118446589575541e-05,0.68217033,TSPAN9,0.41343206336964056,1.2130737,ACTR3,0.058073830711633946,0.36562634,AP3M2,0.01392818071599158,1.141085,PLEKHH2,0.2904604607092648,2.4294932,TECTA,0.34548766787859486,1.9788595,PIGBOS1,0.36520519227532566,0.4913854,PSMA6,0.014671346413074542,0.87410593,SCRG1,0.37583102115934985,3.7303274,SAMD7,0.36365050461740844,4.1277304,ZFP92,0.3075865857297049,2.3642275,COX7A2,0.13100220468236748,1.2668597,NBEAL1,0.43782927973141705,2.840489,GTF2A2,0.42160954746982493,1.1559709,LONRF1,0.45366610971790955,2.738192,DHX30,0.45763036512077826,1.441691
283,SMG6,0.05366195367349323,0.25914142,PSME3,1.7440289153852918e-07,0.50966763,NSMCE2,0.04752018110320967,0.7692618,SERBP1,0.0452546200746919,0.118653655,SERINC3,0.10206580463834723,0.70307547,NUDC,0.00019940082894161134,0.46752328,GRIK3,0.0013177075156864508,2.0449922,ZFHX3,3.2528492931958324e-05,1.4037554,KCNT1,0.4149553662982255,0.7841989,FAM188A,0.058175869554529344,0.667413,H2AFV,0.014047611794726154,0.45757422,RAB40B,0.2904604607092648,2.4294932,CHORDC1,0.34537343804826715,1.2094569,SPSB1,0.36579145649560607,0.7540595,MRPS34,0.015009258566672205,1.3492472,ATP9A,0.37583102115934985,3.7303274,WTIP,0.36365050461740844,4.1277304,DNAJC22,0.3074765037957864,2.303842,PIAS2,0.1391233702104877,3.2926044,WWC2,0.43853591388004287,2.8492792,PDE10A,0.42825570987583506,3.1126664,LYRM1,0.4543839506665581,2.7249548,TTC3,0.46372843496011573,2.6497958
284,DENND1B,0.053831445961324755,0.7130116,BTF3L4,1.8361543518957795e-07,0.441999,FAM207A,0.04834745931126847,0.3700015,MEX3B,0.04529591969033822,0.8931118,CDH11,0.103694698411087,0.39953503,PIM1,0.0002086538646895228,0.8800594,TXNDC5,0.0013669783369538474,0.6505341,MAP1LC3B,3.231166714530529e-05,0.9087724,NBEAL1,0.41649214323532135,0.71326387,KLF11,0.058245049402970074,0.9383483,NDUFB9,0.014052879367670376,0.47836238,ST8SIA5,0.2911907760580928,1.4099778,DNM1,0.3463065295357364,1.2046148,PROS1,0.3671206425033754,1.8768588,FBP1,0.01580376602509636,3.820752,RD3,0.37583102115934985,3.7303274,ZCCHC13,0.3619923396681405,0.3304432,BORCS7,0.3103909250197362,1.6168139,RANBP1,0.13297377199530908,1.2274715,MDN1,0.4360151741345716,1.1146015,ACO2,0.42314356792688657,1.2804916,EAPP,0.4497472724848316,1.4661778,CLTA,0.45909321948221316,1.0658668
285,RBM24,0.054058930961519355,0.16818379,UQCR10,1.8604468766906733e-07,0.4529021,EIF4G3,0.049261114444025714,0.49670893,DENND5A,0.04538249508782707,1.6982087,C1H12ORF73,0.10585427484097919,0.36419308,BAZ1B,0.00021432165819383836,0.56795585,MDK,0.0013883335705584653,0.3889726,CDK8,3.348109366604946e-05,1.3559239,MRPL34,0.4175022312349954,0.5514454,UBTD1,0.05849720574939007,2.57585,NUDCD3,0.014215448572075844,1.0888618,TMEM255B,0.2931391210671278,1.7293146,TAMM41,0.3466787267165684,0.8609939,DHX40,0.3671984445923292,0.8128783,VCP,0.014982198927392483,0.7880597,C1orf109,0.37583102115934985,3.7303274,HPD,0.3634365006174619,1.8863022,TPT1,0.30980036532914507,0.3520961,DDX46,0.13481326780366754,1.6310347,ATP6V1B2,0.437058830257705,0.94772565,NRP1,0.42917351520905467,3.1039867,COMMD3,0.44871098263171716,1.0953146,OPTC,0.4662445935823406,2.634545
286,CHEK2,0.05413177553758736,0.8499641,EHD3,1.8719955380740078e-07,0.5827374,FAAH,0.04940694283234179,1.1002963,TUBA1A,0.045339851563292344,0.2062139,CNN2,0.10597186545841593,0.44893157,HMGN3,0.00021763565279411023,0.798654,VDAC3,0.0014127820075978694,0.60174215,PLSCR1,3.4902108181250523e-05,2.6825073,CHAC1,0.41834535431781894,1.0008028,ANXA7,0.05865960956478392,1.6005226,DNAJC19,0.014222319428232705,0.8675027,Prom1,0.29328468456025314,0.7156616,NUDT9,0.34882151737878886,0.8464908,SLC30A7,0.367867149762372,0.99830055,SLC25A21,0.016207481437567353,3.1126494,WIF1,0.3750368641636064,1.3673992,GPC3,0.36349307164727707,1.9094982,AHSA2,0.31148979131847365,1.3126038,GID8,0.13372185245801316,1.9065816,NOB1,0.43819920297639403,1.120323,HAUS3,0.42969127268002216,3.0972962,CS,0.4553051147094199,2.7001412,PACSIN1,0.46708324185696104,2.6113555
287,PDS5B,0.054171560926839016,0.25819215,ARL8BL,2.0266985035985423e-07,0.88843054,FAM49A,0.04941778894826026,0.38706583,HAS2,0.04568850122184742,0.45845008,SIGMAR1,0.10665017535610379,0.30595115,DDT,0.00021913254413203566,0.67338395,MRPL50,0.0014209981557663394,0.5830891,C12orf66,3.40413243345492e-05,0.44794118,UBA6,0.41835116443879206,0.5812351,PPA1,0.058924451418045226,0.36625415,CAPZA2,0.014398746177523906,0.5743962,LCAT,0.2938681739279539,1.7495244,RF00548,0.3498761378887979,4.574156,SLC13A2,0.3697350600684215,3.8667178,NARS,0.015666659089047436,0.98117924,MAB21L3,0.3760486289557836,1.7972218,MSTO1,0.3640807674702278,1.3851266,SAMD12,0.31353046826480296,2.2565784,MLX,0.1329499584037523,1.6137016,RAD1,0.4392077452432944,1.5155394,NBN,0.4301568885908964,3.0897825,METTL24,0.45604244677330885,2.7045655,RAB5C,0.4646625507199197,1.4072907
288,MTMR7,0.054566908858491435,2.0409784,CCT2,2.1038026254588278e-07,0.465321,MMS19,0.0496077520863303,0.61091,RAB22A,0.04612250073930972,0.722314,NOL8,0.1074320236297014,0.4499493,ATP5F1D,0.0002253018420787115,0.42737928,PAX2,0.0015191820344540319,1.7285672,H-RAS,3.550482699607547e-05,1.2237567,MEGF10,0.41862065876203003,0.9912448,VGLL4,0.05899307928131216,0.9310981,KCNIP4,0.014567771482384804,2.568392,SLC36A1,0.2938535862360752,0.85516864,FOXF2,0.3498761378887979,4.574156,PEX11B,0.3697350600684215,3.8667178,MOB3A,0.01583095816073611,1.4816291,THEM4,0.3762554031180927,1.3373442,NEIL1,0.3640807674702278,1.3851266,CENPL,0.31269760816761044,1.6496422,HNRNPUL1,0.13218671438757723,1.5814385,DIS3,0.4402635586527559,1.5031875,TUBAL3,0.42616515875786154,1.6159285,RFTN1,0.456344296110874,2.6900053,BBX,0.46863999494173625,2.589342
289,SPATS2,0.0556105209694772,0.50183684,GLUL,2.17284212324009e-07,0.9403216,RIC8B,0.0503042162585073,1.6850123,ABHD17B,0.0461173810038298,0.44221652,LAMP1,0.10761758202337901,0.26657918,GREB1,0.00022673187333866073,0.8934663,TSPAN3,0.0015179364798035685,0.69847786,AP1S3,3.5920976239851214e-05,1.0680529,PMM1,0.4188841240537575,0.52874553,STYX,0.05934461181557786,1.398065,CROT,0.014467020151670304,1.0571809,FGF20,0.2952201127522112,2.4160151,WSCD2,0.3498761378887979,4.574156,ASB15,0.3697350600684215,3.8667178,FGFR3,0.016094409074076034,1.868465,APBB1IP,0.3768846929283288,1.3689909,NEURL1B,0.36781310910229137,3.9901671,NR3C2,0.31227053428546137,1.6593823,RALGAPB,0.1364165862779938,2.3346643,NPY2R,0.44365144005077994,2.7946265,PHOSPHO2,0.43322335844171567,2.9364884,gga-mir-6585,0.45659432009286327,2.682856,SLC39A3,0.4625093527856058,1.0355873
290,GTF2A2,0.05603065162139102,0.22145605,PPP2R5C,2.262195885716926e-07,0.78369194,AKAP9,0.05026587134290073,0.3750273,TM9SF2L,0.04620987962558443,0.5173925,TPD52,0.10786946681633583,0.2918891,PARK7,0.00023446118702163143,0.5664733,ABRACL,0.0015371604742443585,0.80237293,ITGA3,3.7344299649121956e-05,2.364093,WRAP73,0.4196709930020641,0.61551654,PEF1,0.05940198442270774,0.80605006,AP2S1,0.014595072924990545,1.1882968,TRPC3,0.29698322965672175,1.1889862,CYGB,0.3498761378887979,4.574156,SLC6A11,0.3697350600684215,3.8667178,PTPA,0.01633149144042777,1.5327986,CEP85,0.3779513088249431,1.7953465,PCARE,0.36781310910229137,3.9901671,BABAM2,0.31231671333360383,1.1249915,FAM49A,0.1342995821234202,1.9053129,INHA,0.4438659570332535,2.773427,SAT1,0.42607485734825645,1.5872504,SGCB,0.4566137081077344,2.6921232,TRIM62,0.46964528717338283,2.570778
291,SUSD2,0.056066175749521205,1.2707946,EZH2,2.3059433848753315e-07,0.6316696,RND2,0.05087327694689508,1.0079106,CTNS,0.04683971446245895,0.6984053,CYP51A1,0.10788274849164513,0.37183437,RBBP6,0.00023914477429004161,0.46072286,CERK,0.0015465264738950596,1.233593,GMIP,3.848126721851665e-05,3.077844,EDEM1,0.4197995799433435,0.4221706,CCDC174,0.05969907010689477,0.86760944,CDC26,0.014854740710409813,0.84714264,TPGS1,0.2972526422524561,0.9621699,CRYBB2,0.3498761378887979,4.574156,PNMT,0.3697350600684215,3.8667178,EIF3B,0.01619787982069035,0.7076516,VAMP7,0.37990575725976017,0.95700926,PIF1,0.36781310910229137,3.9901671,INTS7,0.3134201128409646,1.625508,BTF3L4,0.1326025698264379,1.151196,TMCC1,0.4444434675741792,2.7586703,Pou5f3,0.4324651416506806,3.0542328,VPS13C,0.45693962969017665,2.6807518,UTP3,0.46799170893772957,1.4389821
292,CENPK,0.056111134615162546,0.3837918,FGFR4,2.3981295086126314e-07,2.2412856,TRIP12,0.05145376283949326,0.4918212,UPP1,0.046876810985710116,1.0580045,PLEKHA3,0.10802314000296101,0.52010924,PSMD2,0.0002393830375920644,0.5531988,SLC6A1,0.001589621243884752,3.4576638,GTF3C6,3.852339215787479e-05,1.101911,PDE1B,0.42066779509157304,1.1781775,TMEM64,0.060259463119886586,1.3503642,OXR1,0.014927514716159836,1.1216078,FZD7,0.2973644108191775,1.6903486,FAM166A,0.3498761378887979,4.574156,CDK5R1,0.3697350600684215,3.8667178,GPR18,0.017507729748259468,6.080973,KLHL25,0.38135403790426636,3.592764,MTTPL,0.36781310910229137,3.9901671,PRRX1,0.31474591774159894,1.6618842,FTSJ3,0.1347096016625503,1.6291598,WDR44,0.4426346997166405,1.5026317,BRAP,0.4328307528033355,3.055066,DDB2,0.4571139794602418,2.6778388,RNF207,0.47030686277655154,2.575886
293,SOCS1L,0.05661732251543604,0.5732534,MCAT,2.3784550014144403e-07,1.2429866,SRPRA,0.05145169264439782,0.26028612,TPP1,0.046990261995512865,0.40298524,SLC16A4,0.10903483263792696,1.9160535,SCOC,0.00024075041004464903,0.93313336,ZEB1,0.001567698953359638,0.97124404,SPIN1Z,3.9264658718931854e-05,0.95559347,OXTR,0.42066779509157304,1.1781775,RP2,0.06055340880561379,1.1984755,DDR1,0.015023345238534557,0.9842223,SH3BP4,0.2973644251529233,1.6903486,FOXF1,0.3498761378887979,4.574156,FBXL15,0.3697350600684215,3.8667178,NPLOC4,0.01713679963558234,1.7964798,TNNI3K,0.38135403790426636,3.592764,CLEC3A,0.36781310910229137,3.9901671,BNAS2,0.31528254494161834,1.3106443,CA9,0.13376478926541246,1.4100264,NUP43,0.4418991104688116,1.1294767,PLBD1,0.432873447173727,3.0670338,RNPC3,0.45889880406974015,2.5538938,NDUFB4,0.46464249977420347,1.0470377
294,GPRC5C,0.05663169449102008,0.51172435,KCTD2,2.416095833917556e-07,0.5795356,FOXM1,0.05159331535419841,0.8107339,SMARCD2,0.0471948900184914,0.33590192,PNN,0.1097527819268533,0.22691788,OTOGL,0.0002432406401853307,1.7651073,NDUFB8,0.0015986269185081614,0.5101477,PTGES3,3.9320142553459044e-05,0.5748926,USH2A,0.4211119289603046,0.8588667,ZNF451,0.0610911383489035,1.0996708,HIBADH,0.0151843001726193,1.0294802,PARPBP,0.2985369649140975,1.6964595,CACNA2D4,0.3498761378887979,4.574156,SLC35G1,0.3697350600684215,3.8667178,SLC12A2,0.017974508492002102,3.595846,ANO4,0.38135403790426636,3.592764,TBC1D16,0.36781310910229137,3.9901671,REL,0.31759658259685,2.2352233,NHP2,0.13396092714436283,1.5604393,GCSH,0.4409600895372018,0.7130857,KIAA0930,0.4339433527276467,3.0258715,DAGLB,0.4597270583733628,2.6496685,MGAT3,0.4716956178220827,2.5421414
295,FAAP100,0.056740390045009,2.6255636,FKBP4,2.420044187774702e-07,0.42781737,NELL2,0.05174912881784626,0.79167515,KIDINS220,0.047375980088070264,0.37807637,NUCKS1,0.11066353761629498,0.13328183,NME2,0.00024635786266254616,0.20873636,POLR2C,0.0016105823061757624,0.5641107,LAMB1,3.967601168000396e-05,0.7208826,USP46,0.4217454273518777,0.54611903,CFC1,0.061119843078447145,0.6523444,SEMA3F,0.015209891810388204,1.1209701,CHAT,0.2989884024215964,1.6744796,CHST14,0.3498761378887979,4.574156,GUCY2C,0.3697350600684215,3.8667178,ATF4,0.017188635995806396,0.65550673,TSHR,0.38135403790426636,3.592764,CITED2,0.36781310910229137,3.9901671,NDUFB3,0.31600284714458354,0.82771987,MDH2,0.13351887329073853,1.0790167,IGSF5,0.4463108252367274,2.7307637,CCNJL,0.4342568642273007,3.0258713,ADCK1,0.4598194872250838,2.6670504,ARL13B,0.47161421926384506,2.5506337
296,AvBD6,0.056740390045009,2.6255636,SKP1,2.5747795824891133e-07,0.46861488,FN3K,0.05189268876890233,1.735778,NBEAL2,0.04750109027281805,1.0757799,PRRC2C,0.11100452350793522,0.17751871,SRGAP1,0.0002509636368970298,0.9603495,FST,0.0016367977134617642,1.3826156,ACKR3,4.142859791275599e-05,1.7871909,KCNK2,0.422367585960974,0.7084981,DDT,0.06121197859703503,0.5532515,REEP5,0.015219400560188714,1.1806794,GFPT2,0.299693270060098,0.64723784,UTS2,0.3498761378887979,4.574156,FAM110C,0.3697350600684215,3.8667178,FN3KRP,0.017541565536618283,1.88088,ENC1,0.38135403790426636,3.592764,LHX3,0.36781310910229137,3.9901671,NAV1,0.317074901405596,1.5842476,FDFT1,0.13775749532645562,2.3363018,RBM48,0.4483362063605777,2.5876653,SERINC3,0.4356902911461551,2.8942304,UCHL3,0.4582905298721176,1.4766432,RASGRP3,0.4668063799300062,1.4551305
297,RGS21,0.056740390045009,2.6255636,EPHA1,2.638756197688568e-07,1.1804574,C15H12ORF65,0.0519463753318403,0.47155052,SS2,0.04792924554950696,1.5748847,ADGRL2,0.1113236334405027,0.27514693,PSMC5,0.0002557094638000622,0.5137104,PHYHIPL,0.001661960865964356,2.8059335,UPRT,4.1474847553800915e-05,1.3749956,MRPL45,0.4241511463584733,0.30128694,EAPP,0.061226750260700756,0.6769203,RAC2,0.015646580748275483,6.5273943,KCNF1,0.3003611013782673,2.3363225,RF02252,0.3498761378887979,4.574156,KCTD21,0.3697350600684215,3.8667178,NDUFS7,0.017923236267391084,0.8874641,MN1,0.38135403790426636,3.592764,KCNC1,0.36781310910229137,3.9901671,CDH2,0.3166421199196813,0.61177063,SKA3,0.13611296330762757,1.8676573,GARNL3,0.444468361184573,1.4909698,SS18L2,0.4346252792609874,3.0016785,UBXN2B,0.4613061011684827,2.6362672,SNX5,0.4729095959016074,2.5381687
298,TNS3,0.05703656805972465,0.5915866,SMU1,2.683017732785124e-07,0.7077312,BMPR1A,0.051994055388646425,1.3034998,JPT1,0.04812505730944788,0.22903495,CRAT,0.11169384059314627,1.6792805,COPS4,0.00025870847649601416,0.60471565,MBNL3,0.0016580528338177873,0.70302135,PTP4A1,4.13573603821824e-05,0.8014952,NAV1,0.42471947998766313,0.38788036,LACTB2,0.06154261941994853,0.8766978,ANXA11,0.015530509723208297,1.4662592,MOB3C,0.3003611013782673,2.3363225,MAPK13,0.3498761378887979,4.574156,RFX8,0.3697350600684215,3.8667178,C5H15orf57,0.018558303541761075,2.1348948,NEURL1B,0.38135403790426636,3.592764,STXBP5L,0.36896313942950665,1.8462689,FAM114A2,0.3192095708395811,2.2088742,SRP14,0.13633805642644656,1.4698205,DARS,0.4431971294678453,0.7885399,ATP6V1D,0.4305930916240933,1.5630174,NPBWR1,0.4611624481849316,2.681578,ZNF767,0.4685501008167292,1.3833147
299,SLC25A32,0.05726816427421283,0.4767708,RNMT,2.852133612821862e-07,0.9070288,IRF5,0.05208423085857342,0.86552143,CHRNG,0.04824672351541232,2.1360507,CNTNAP1,0.11219664844472507,1.1703339,FSTL4,0.0002704774015457112,1.4047269,TMEM68,0.0016847183474406212,1.4165506,ST13,4.159127162583328e-05,0.67647415,NR5A2,0.42671298051216344,1.5408707,OMA1,0.06158508075837596,1.0043435,TMEM230,0.015533187079926592,0.8607512,LRRC7,0.3003611013782673,2.3363225,NTSR1,0.3498761378887979,4.574156,ADARB2,0.3697350600684215,3.8667178,KIAA0930,0.018948591569436065,2.915896,PCARE,0.38135403790426636,3.592764,CHST8,0.37139937735651174,3.9153821,P4HB,0.3176529939021561,0.5137684,DDX51,0.1347290397219174,0.92658263,Meis2a.2,0.44432350942152565,1.1500058,KPTN,0.43526357555489603,2.9910305,RAD54L,0.4635254149951552,2.507002,DIS3L2,0.47384569776081364,2.5235243
