,0_names,0_pvals,0_logfoldchanges,1_names,1_pvals,1_logfoldchanges,2_names,2_pvals,2_logfoldchanges,3_names,3_pvals,3_logfoldchanges,4_names,4_pvals,4_logfoldchanges,5_names,5_pvals,5_logfoldchanges,6_names,6_pvals,6_logfoldchanges
90,SEC61B,9.437608218894843e-06,0.46520558,NDUFB5,0.0017599821633621118,0.2964284,NDUFA9,0.04578481445210797,0.43869942,TRAP1,0.10396681694040019,0.6150274,DMD,0.014165432393841692,1.0362154,NBL1,0.28843654667264074,1.0590044,NOL8,0.24690346734838342,2.0784974
91,RPL37,1.0228031220442558e-05,0.2569727,GPC4,0.0018427697550982625,0.73424983,NSG1,0.04736780810806533,0.44474286,LHX4-AS1,0.10463196045193998,0.89133793,RRAS2,0.014490370239240885,0.8841341,ERP29,0.28944181038075534,0.2685661,GID8,0.2471998796055207,2.2040462
92,GPX4,1.0843060594502983e-05,0.45100147,LAMB1,0.0018452362084561116,0.415049,VMP1,0.04756948206630838,0.89342,HAS2,0.10854418862430149,0.5764185,SALL4,0.014869760601126528,0.44539684,H3F3C,0.2920215274115592,0.15367292,ERCC3,0.24794200021770452,2.087968
93,GDI2,1.1190536844481807e-05,0.45380348,C1H12ORF57,0.002160508074255923,0.47610876,ITM2A,0.0477573966375168,0.40584347,PKM,0.10856915512477237,0.12263276,PSMD13,0.015039902788816652,0.57735187,COMMD4,0.29337358070449193,0.6000445,DDX31,0.249878806143366,2.071839
94,RRM1,1.2008973400321893e-05,0.6317326,FAM133B,0.0023367773003925758,0.40962845,FRZB,0.04796530732038656,0.6018148,MRPS5,0.10981068571126941,0.3808946,MYL12A,0.015217515588650386,0.47361425,CEBPZ,0.29495627717711104,0.3866673,CRNKL1,0.2543886254494946,2.1533225
95,XPO5,1.2985032649121085e-05,0.57165766,SLC11A2,0.0025215226091508574,0.9296883,MPZL3,0.048222615324930725,0.44888684,LFNG,0.1102522856958338,0.66328865,SUMO2,0.015231919354648231,0.35705778,OSGEPL1,0.30203402729043993,1.8179994,NUP35,0.2568168811202114,2.1252027
96,VDAC2,1.338586414418978e-05,0.36221474,TMEM131,0.002523166092072661,0.6920812,POLR1E,0.048495746823094966,0.48863676,SS18L1,0.11124146966377037,0.73542315,ACTB,0.01597058963163117,0.24692643,PTPRA,0.30634997739447056,0.608904,BBIP1,0.2595678477496104,1.9783165
97,EIF1AY,1.4562722483375164e-05,0.5336745,KDR,0.0028490332267144232,2.9215634,FASN,0.049184264446238996,0.27701333,SDC3,0.11306026313836808,1.1564316,TNFSF10,0.017374011906334474,0.8787289,SMYD2,0.3064274175462336,1.0348471,CDK8,0.2612590043759706,1.8776505
98,PDCD4,1.4681041348726862e-05,0.54665214,NPY,0.0029692204796028998,3.113075,FN1,0.05017704509234269,0.2835984,NOTCH1,0.11440714154968204,0.40028,CDC42,0.017660763740933685,0.43215808,ADD3,0.3064661424862165,0.1589877,TAF15,0.2632674465464788,0.7971067
99,PSMA3,1.4831532921328471e-05,0.48947638,ADGRL2,0.0033042577505575134,0.5670685,SEC62,0.05144801057312131,0.6832911,SPARC,0.11553041816115046,0.32320094,RLIM,0.018406067911914948,0.972921,WDR44,0.3204583458200888,0.87159485,MCM5,0.2632674465464788,1.0261793
100,YEATS4,1.723702398536087e-05,0.6943855,MIF,0.0034874687737074315,0.18200321,TRMT10C,0.052171446502998486,0.465675,CTNNB1,0.11778965699731687,0.21126921,DHRS11,0.01841287495363262,1.5342516,ANKRD39,0.320697692693134,1.968247,ARHGAP17,0.26559808975101906,1.9056602
101,SS18,1.9994163699637445e-05,0.68232983,ANP32B,0.0037946578943630657,0.20219448,ENPP2,0.05358004837237058,1.1600119,COX7C,0.11875122529392246,0.17526488,BTF3,0.018440125159670168,0.36500973,ITGB5,0.32133652200623586,0.67081404,ZBTB2,0.26590991241448503,2.053761
102,C11orf58,2.0453123552621085e-05,0.58089405,ND4L,0.0038003858151134827,0.9013292,IGF1R,0.056187810768381544,0.6904596,ADD3,0.12939478638800617,0.25359097,RAD23B,0.019681823204510358,0.9703857,GNPTG,0.32137647641402234,1.1232163,PTP4A2,0.26809972770157964,1.0491395
103,ARF1,2.2387389858856648e-05,0.4155431,UQCR11,0.003867309193403533,0.34086704,HMGCR,0.0573984208752046,0.6867471,TBL1X,0.12942344058296992,0.2535056,GNG5,0.020538402649542705,0.6192402,TMBIM6,0.3221762458405699,1.0887203,SLC39A9,0.270617507233308,1.9009355
104,SUMO1,2.3320126436617883e-05,0.5810623,NDUFS5,0.003921518475201975,0.36674935,VAV3,0.05742656877633071,0.62680453,GAS6,0.131296554670526,1.9441528,PSMA5,0.02092730935395912,0.39949542,HTRA2,0.3231376820210837,0.8812451,AGFG1,0.2717241163575065,1.999226
105,UBC,2.5480408523987378e-05,0.31704137,PSMB7,0.004524028895651052,0.26636723,THRAP3,0.05774826688828718,0.3579434,DUSP5,0.13245964486651313,1.0748746,CTDSPL,0.02095016062774996,1.2690777,TUBB2B,0.3236191008070267,0.17928971,RBM24,0.27378745911719626,0.7767696
106,PCNA,2.626432199151044e-05,0.38413605,HYPK,0.004526827152677428,0.47617882,GPX4,0.05833338005606936,0.17046371,AGRN,0.13264939845466434,0.56154495,DAP,0.021030311411964125,2.2413785,LTF,0.328094366931139,2.5683641,DNAJB14,0.27426513189648216,1.8652686
107,ST13,2.905128393775258e-05,0.49111184,ARL4C,0.004550394485501045,0.5193168,ACTN1,0.058848667820705254,0.31044912,GNAI3,0.132780889586123,0.2395814,EDF1,0.021898054937258323,0.61568505,SERTM1,0.33081499143516135,1.2082449,RAB7A,0.2744244825999532,1.0501287
108,CTBPL,3.257796097689361e-05,0.63496333,TMEM57,0.0046149242377391455,0.81240594,SP8,0.05965773438404014,0.7768157,RACK1,0.13348388077629203,0.12533472,MRTO4,0.022426240326941637,0.5620496,POLE2,0.3311408147823043,0.55122924,TMEM9B,0.2776247800254549,1.8450094
109,SRSF2,3.697250573581058e-05,0.38811243,DSTN,0.005234064575599117,0.16228908,PPIB,0.061714862232102256,0.20507552,CDX4,0.13753704258790675,0.59128004,TGIF1,0.02285015337578859,0.6848302,RBM26,0.3325278785591299,0.2962316,FASTKD2,0.2784288098840074,1.8137404
110,C1QBP,4.07918805965596e-05,0.35329992,SKAP2,0.005459862311033362,0.5271713,G2E3,0.06200833153737536,0.5776875,FTSJ3,0.13813880001480255,0.50628227,SNX6,0.022887163328653284,0.90419567,NOG,0.3342054976620106,5.1788125,PTCD3,0.27907317361748185,1.8118274
111,SAP18,4.317652303206867e-05,0.36680773,RAD23A,0.005867579804690091,0.32883388,APP,0.06473294979367294,0.7271274,TCF25,0.13862166519584979,0.930038,MRPS34,0.02343598843897166,1.0538082,MINOS1,0.33560082572748173,0.17162383,VTI1B,0.28036494167204595,1.7799056
112,DYNLRB1,4.5936890567019586e-05,0.6309336,CDC42EP4,0.005888845640823084,1.3214988,LMAN2,0.06503822395743303,0.4432619,PSMD2,0.14265504851554844,0.3999061,AP3S1,0.023966203185200458,0.69770646,TMEM47,0.3380723053243081,1.7963097,RAB35,0.28036494167204595,1.8069636
113,CHCHD3,4.853297905661271e-05,0.54565674,TIA1,0.006849642973657066,0.4391314,PRKAR1A,0.0658602005645403,0.22924137,SH3BGRL,0.1464939445321133,0.43414524,PCBD1,0.024241677607216763,0.81078595,MID1IP1,0.3403066054689934,0.7002267,NOB1,0.2818230285788167,1.8207786
114,CNOT8,4.9680591464049476e-05,0.74837387,SNRPF,0.006874086008247236,0.6109649,ITM2B,0.06599276070609504,0.38349077,ITFG1,0.14999360419290123,0.6429039,MYC,0.024690783144501658,0.7453501,PLXDC2,0.34350887824203913,1.1500698,KNSTRN,0.28247271546911434,1.8136487
115,UBE2D3,5.225162393512043e-05,0.49508283,IMMT,0.007171879402288349,0.27887052,RCN2,0.06706117598265036,0.40039933,ACTN1,0.1512011331316554,0.37877792,SLC5A1,0.024703971198020667,2.6134,AHCYL1,0.3436340304258334,0.7169861,NRBP1,0.28377513332871074,1.803366
116,SIKE1,5.3694563679113095e-05,0.7398983,SDF2,0.007197352458209292,0.62168986,TMEM184C,0.06918817072811642,0.56832266,MTG1,0.15313225845790734,1.0524914,CYCS,0.024960142234045773,0.36719313,NAXE,0.3461851053731666,0.5796002,HMBS,0.286556254267324,2.085125
117,MRPS17,5.388089595974521e-05,0.67080355,FTH1,0.007413679329189146,0.18164246,HSP90B1,0.06925387871669933,0.25720686,EZH2,0.1534096581410351,0.3093607,NSA2,0.024969016592718992,0.48318297,PDIA6,0.3522974110916741,0.30362383,RFC1,0.286884651032158,1.8913276
118,OAZ,5.4578365151427275e-05,0.8444534,ATP5ME,0.007497947777752739,0.26777902,DMD,0.07117509225115172,0.5147369,PDIA4,0.1540147311090921,0.41542557,TJP2,0.02503121363521248,1.019063,ASB7,0.356723214646365,0.731105,RBM19,0.2973592719142375,1.6852188
119,TPM1,6.848165380208784e-05,0.46654877,KRAS,0.007511192031772973,0.4041643,ALDH7A1,0.07315352891148487,0.38074964,FARP1,0.15587388656013565,0.3873643,SRI,0.026285060232718104,1.2452947,TCTN3,0.3581348462155456,1.2775475,HIST1H103,0.2983700218456563,1.6770018
120,HK1,7.130103537906059e-05,0.75791323,CTSD,0.008243869500021008,0.60424876,VTN,0.07421165014229884,0.55129564,SLC25A17,0.15688455373739205,0.7238395,AKIRIN2,0.02656470679596353,0.4079544,RBBP6,0.3641193121116669,0.18446626,LTA4H,0.29887625620791036,0.9230727
121,EIF3L,7.420590531899796e-05,0.5381866,SDC3,0.00884771163685663,1.0489359,MCM5,0.07472089534482833,0.32725468,VCAN,0.16003065179629472,0.61794543,PTGES3,0.02711265011815215,0.34460616,FGF18,0.3645522466423138,1.6029947,ZFAND6,0.30090692407717634,1.6727282
122,CDC42,7.703524702736454e-05,0.42582217,HSPA8,0.009052378278835215,0.13904081,HNRNPA1,0.07495905049926258,0.11464611,POGLUT1,0.16050327252282104,0.6851873,CRLS1,0.027889307176884384,0.84153765,SPTBN1,0.36654788606495925,0.6010599,FAM96A,0.30843118566502703,1.6176876
123,BZW2,7.892677886861759e-05,0.4094156,ATP2B1,0.009910558561364812,0.40168065,PGAM1,0.07599586509091341,0.1432757,SELENOK,0.16365249041070296,0.47012782,SFPQ,0.029917940665431818,0.40843546,ZMPSTE24,0.36728712578582223,0.7124209,SRSF5A,0.31258733346323464,1.1386911
124,WDR5,8.080997280380937e-05,0.4840216,DCBLD2,0.010305717944621177,0.8813718,KAT7,0.07607391805594711,0.27297416,ZPR1,0.16432228377031288,0.52908766,SMC2,0.030864245107306988,0.43777508,ANK3,0.37034083165585974,0.8383283,LRPPRC,0.31502871128920373,1.6895418
125,RAN,8.101891321529818e-05,0.24386044,NDC1,0.010466241784238713,0.6554579,CLSTN1,0.0804982854075577,0.4915288,ARL8BL,0.16437389174053973,0.5183848,PFDN4,0.031325366598195056,0.6429308,BET1,0.3703845699588648,1.0495075,SLC9A3R1,0.3157285431268867,0.9282214
126,PPAT,8.25756934302166e-05,0.72293955,HADHB,0.010493608024034966,0.469257,IER3IP1,0.08291314933596952,0.33174294,SEC11A,0.1664656040812702,0.4069216,YWHAB,0.03270514273117961,0.30792728,DNAJB12,0.3713038152853706,0.7905557,THOC1,0.31678020369909343,1.6921711
127,NSA2,8.425564027728236e-05,0.47254518,GATA2,0.010576089070409798,0.84334373,EMC8,0.08420792326033275,0.44070846,MT4L,0.1665177177884406,0.2828062,ATP5A1Z,0.032873487190077884,0.27715588,PCM1,0.3724877800585499,0.5198076,MRPS12,0.3171312673108453,1.588585
128,RAB2A,8.447299046347144e-05,0.49265504,ATP1B1,0.010796420682338633,0.41749823,ADGRL2,0.08486529911688852,0.41880333,SPTAN1,0.17136482559752164,0.49209076,PPP2CA,0.03305952243694276,0.47522327,SPR,0.37363010266937835,0.7447857,PPP2CA,0.3171312673108453,0.9530222
129,FKBP4,9.02701676347869e-05,0.4004509,DDOST,0.011741453375004757,0.45118687,PIM1,0.08920368721568,0.6768444,PPIL1,0.1723610601135348,0.49479845,NDUFB2,0.033076479329328244,0.68767667,NOV,0.3738060368526347,1.761095,TPR,0.3192430049069087,1.5688734
130,CCT4,9.685877530240818e-05,0.3725235,C12orf66,0.011844520015769303,0.17213069,CTSA,0.09057709432816102,0.63166684,EMC1,0.1727893415205014,0.68783194,UQCR10,0.033417183788453854,0.388352,GCSH,0.3739820222896114,0.17853399,VPS35L,0.3213639239325068,1.5485145
131,PGM1,9.838682255235681e-05,0.8801268,ILF2,0.012073285790269095,0.22314239,SPARC,0.09586454442086745,0.35134685,SDHA,0.17386352570466157,0.5585071,ARCN1,0.033939647197108985,0.5546187,MAP1LC3A,0.37429012012169394,0.7266891,MKP3,0.3224278263405037,1.4817661
132,CAPZA2,0.00010266626346908258,0.52212304,TPI1,0.012204786937618145,0.18817194,SALL4,0.09591590096848274,0.17393102,BASP1,0.17510499576431748,0.4269741,BLVRA,0.034020642830118276,3.0505133,WBP1L,0.37543585727644724,0.9549117,DAD1,0.3226053665504294,0.87544197
133,STMN1,0.0001082842911368836,0.29582685,HAPLN1,0.012841558809340653,1.3487475,CMTM8,0.09607010275551887,0.42696306,PHF10,0.1766434221651242,0.57373625,API5,0.03410180364241671,0.7472728,CLSTN1,0.37768954897008955,0.46556294,ZFAND3,0.32545468000346334,1.5124125
134,TTLL12,0.00010984232709830711,0.60624087,NCOR2,0.012888658244074692,0.47727036,SNX12,0.09784032222211063,0.35923934,SERPINE2,0.17702505108318434,0.7840085,PSMA2,0.03410760717084543,0.54628634,RSPRY1,0.3830698023221636,0.6413858,POLR2K,0.32563330394239953,1.5251393
135,SKP1,0.0001144086273622806,0.45267695,SKP2,0.013113385262018475,0.63340867,MRPS26,0.09882718799244132,0.23733142,Wpkci-7,0.17769893885679944,0.22725168,BASP1,0.03414825551229432,0.64456534,PQLC2,0.3857998737071531,0.87930906,ZNF593,0.3281407316603391,1.0002736
136,HNRNPH3,0.00011902188620498233,0.29913953,ATP1A1,0.013663310963974567,0.41822246,TARDBP,0.10034455501119903,0.28721106,MBNL3,0.18178242151287438,0.5008092,CCNG1,0.03435211883994758,0.5817212,IARS2,0.3887220081761783,0.71069074,SEC31A,0.32885943396444484,0.6552251
137,DUT,0.00012030671084144394,0.5367645,COX7C,0.015751792007939566,0.19258736,ARL5B,0.10044222431341733,0.23845898,BUB1,0.18226518493590815,0.37839183,PTP4A2,0.034369641128473745,0.5755422,SLC39A11,0.38899242133427137,0.9367042,TNNC1,0.3299393991592865,1.4870265
138,PSME3,0.00012863791508405475,0.4966404,APLNR,0.016129402005710503,1.9153832,TICRR,0.10088713108230046,0.54792523,COA7,0.1831029828602404,0.5557001,ATP5MC3,0.03532725264013594,0.31715286,SUCLA2,0.3900300653438322,0.7282181,TBCD,0.3351915628435366,1.5851985
139,PDCD5,0.00013094286330289165,0.47311422,SNAPIN,0.01648650647235839,0.644794,GPAT3,0.10108338684811245,0.7448511,SRPRB,0.18323356306636895,0.38743114,MAP3K7,0.036142567328023366,0.93209696,MCF2L,0.39260886111453785,2.7427263,PHF12,0.3353736273004957,1.4602731
140,TOMM20,0.00014808536194351572,0.36264673,BIRC2,0.016747615793346625,1.0897411,FAM89A,0.10293584535247674,0.2843584,RABGGTB,0.1835696575704887,0.581193,TXN,0.036160866119552444,0.30813915,ARSA,0.39333458739243743,0.96981204,MRPS30,0.3355557554319186,1.4888636
141,SAV1,0.00015286820246384017,0.66435486,TMEM259,0.016834249436772208,0.83068126,XBP1,0.10348044363021841,0.53385997,ID1,0.18446814185210403,0.21759263,C26H6orf106,0.03630754096879137,1.4217937,DRD4,0.39347075147772115,1.9339688,NIPSNAP2,0.33719777367353576,0.80918235
142,MPHOSPH6,0.00016951480458974916,0.61854595,SST,0.017773611554247247,1.4118347,CHCHD10,0.10361695043292526,0.27215278,SPEN,0.18593511475794577,0.5558937,UBB,0.036479302213378556,0.367686,TBC1D8,0.3965647893124622,1.5671052,SZRD1,0.33829531711752814,1.4464757
143,EIF4A2,0.00017357278647872967,0.31922573,ATP5MC2,0.018073666180813058,0.19526143,PDSS1,0.10389951800150772,0.47926942,USP47,0.19034936998706886,0.5278308,ACADL,0.03684349530593549,1.5598339,SS18L1,0.39766029916900114,0.5447603,KANK1,0.34734430674406136,1.4025917
144,NUTF2,0.00017728376787604238,0.37680885,NBL1,0.020213823317578882,1.3215696,HACD2,0.10431993977338751,0.63616174,HSD17B12,0.19347718058204244,0.43756795,SNX3,0.037123347272825326,0.81589335,FSTL1,0.3977516739323391,0.41059482,WDR18,0.3484628342219849,1.5286664
145,EIF3F,0.00017821622856180222,0.42838576,TMCO1,0.020698637464103817,0.47028226,ID4,0.10703898639476431,0.4646891,PRPF19,0.19446963103500992,0.2916498,GPI,0.037751725907865456,0.40405983,NUP62,0.4059808788781111,0.28368977,DDX3X,0.3571141160776211,0.7527637
146,PFDN4,0.00017879446193846661,0.6177105,ITGB1,0.021122860264555204,0.44619697,SSR3,0.10797652604123757,0.32327887,STRIP1,0.19528974395389898,1.2082912,SLC25A20,0.03793563963561789,0.81157595,SNRNP27,0.40704558508031596,0.2271801,LSM6,0.35787274168915395,1.3572432
147,GLO1,0.00019223630273814508,0.73548996,NPBWR1,0.02175527920424234,2.0248094,KPNA2,0.10860830609405583,0.21855438,NDUFA2,0.2036307077817493,0.44824687,SLC25A39,0.038517703239339916,0.77106565,SLC15A4,0.4072309212396945,1.1527236,SMAD2Z,0.35920277482431306,1.4422337
148,HNRNPH2,0.00020246165550111305,0.2645287,ZFAND2B,0.02194385690189713,0.6797745,ANP32B,0.1103679667936482,0.11826981,TMED1,0.20581684432458558,0.3943928,PCBP2,0.038672473462796904,0.33807504,HMCN1,0.40806555650070375,1.7914964,ARFIP2,0.3593930328266681,1.4715446
149,RHOA,0.0002025546594580127,0.28268996,NDP,0.02207647675998038,1.1202089,SRSF2,0.11041583590780954,0.12939927,RTF1,0.20612181793053364,0.28347796,CDK1,0.03949371383516544,0.33475125,ATOX1,0.4081583566195084,0.28340697,PRPF8,0.36015469784844656,0.9242463
150,HNRNPR,0.00020314461716999937,0.44422683,ATP5PB,0.02272891422603838,0.18691577,DDX27,0.11235379062983157,0.2910283,ETFA,0.20716118314884402,0.22194971,GNL3,0.03971123098147059,0.5288407,FOXA1,0.4138896921961981,1.7015096,WNT8A,0.3605359101100277,1.2826914
151,SNRPD1,0.00023223636575838024,0.31733158,MAPKAP1,0.024160957434655097,0.84866554,SLC1A3,0.11360182337154363,2.4805727,MAPRE1,0.2073858577115586,0.19373436,WDR36,0.03972444645086282,0.66736615,C5H15orf41,0.4141704824818212,0.8661233,ENY2,0.3630199582014617,0.7740162
152,RAB5A,0.00023664695880350732,0.5843284,SS18L1,0.024871520591673756,0.78469217,NFASC,0.1137193840485643,0.7282077,BAMBI,0.2083068218620595,0.39217,EIF2S1,0.039856806540332225,0.38004822,LANCL2,0.4149198073212155,1.3451732,OGDH,0.3647459437122066,1.3436495
153,POMP,0.00024544488504101263,0.5223131,CCT5,0.02494789575023483,0.16789922,HSPA9,0.11575248454542268,0.15711588,SCYL3,0.20931301742513353,0.7140475,LAMTOR3,0.04146767732764762,1.1361593,TSPAN33,0.4168436061409946,1.4364088,SERBP1,0.36628444978966224,0.24846482
154,SRSF7,0.0002476075619904601,0.3861358,SNX11,0.02605189029387455,1.2609259,RYK,0.11654969867814938,0.39160556,VMP1,0.2095599684030366,0.68485284,TMSB15B,0.041984410389285645,0.24770664,PFKL,0.4170785751076308,0.29476976,BMI1,0.3717010320943084,1.2430094
155,H2AFZ,0.00024907181210147034,0.31774414,TMEM35B,0.02739625766063434,1.0966873,NUDC,0.11681972979056132,0.23214419,LAPTM4A,0.21391581044679464,0.30664086,NPEPPS,0.04234586877609217,0.6603006,GID8,0.41966838371623727,0.67128026,NCBP2,0.3717010320943084,0.79409224
156,PSMA2,0.0002522532103212019,0.47547615,ATP2A2,0.028044032134686356,0.60106605,LSG1,0.11734117383681915,0.5121176,DAZAP2,0.21517224923555445,0.51035595,GALE,0.04376072151976735,1.1818308,LAMB1,0.41966838371623727,0.2541811,THOC2,0.37208982248605416,1.2929691
157,SUCLG1,0.0002585746468543463,0.62716377,PNN,0.029014284917006677,0.41144705,ORAI1,0.11824798884123547,0.73520494,FAM18B1,0.21620227876856069,0.6057773,BTF3L4,0.04398355777125581,0.35261378,SGPL1,0.41976273635468453,0.30542246,NDUFS4,0.3730629008928388,1.4029936
158,BLOC1S5,0.00027710724499975054,0.8518473,LONP1,0.0294527377264344,0.36877376,OLFM1,0.11847048860999329,0.66306996,IGF1R,0.21782806059524018,0.55918497,DYNLL2,0.04449753646404774,1.8638173,THOC2,0.42009306876230934,0.38835827,SLC39A3,0.377559328997521,1.2731352
159,CCT6A,0.00029269055362371335,0.3171222,MINOS1,0.03019014917970965,0.21981159,MYCN,0.11870345289859241,0.46714866,PARD3B,0.2209775826013527,0.9044787,HMGN1,0.04490649454381493,0.4546302,RHOGL,0.4233573666395313,0.42113164,TRAP1,0.37972155136441954,1.2591157
160,PPP2CA,0.0002969234600521831,0.4464578,AURKAIP1,0.031177401756326342,0.26944485,PSMD11,0.11976134329941182,0.3974394,HES1,0.22110595094542718,1.0512359,MAPRE1,0.04715169270950141,0.3522017,UBE2C,0.4247337368964581,0.10935749,MARCH5,0.37991849385550447,1.2554159
161,RPL11,0.00029767898708241104,0.27084368,LAMP1,0.03137255134627022,0.34504002,LMO1,0.12034427349735297,0.8472974,CENPT,0.22132001695439196,0.4903553,RBP4A,0.047235779600599825,3.2034373,P2RY4,0.425399126259428,1.2829094,SEH1L,0.380509697973191,0.7378618
162,TGIF1,0.00030674955006080375,0.8019543,SLC39A3,0.03197692625035175,0.5270808,VRTN,0.12078549596220038,0.24573182,PDIA3,0.22476529083875862,0.27058268,MOB4,0.04777383795880314,1.0033472,CLDND1,0.4257796218637554,0.9101649,GLRX5,0.380509697973191,1.4662532
163,SEC31A,0.00031560808302851813,0.44310263,KIDINS220,0.032074926418792206,0.7491151,FSTL4,0.12117646626551032,1.3129729,ANAPC15,0.22615407503526952,0.55664545,LASP1,0.04843411108115472,0.56189203,FN1,0.4269222997483919,0.31202844,APOO,0.3807068915406584,1.2593962
164,MAGOHB,0.00033049727545910254,0.4536602,QPCTL,0.03238642834811329,0.7295533,NET1,0.12334452599623573,0.47806507,IMMT,0.2272214941061883,0.18545248,PRKAR1A,0.04897571808634209,0.423548,QPCTL,0.4269699500826756,0.5177523,UBE2D3,0.38208900328950657,0.5601364
165,TFDP1,0.0003745983358421467,0.6444782,DAAM1,0.03293293753705115,0.8479565,KDELC1,0.12466614687958263,0.37576464,SMOC1,0.22743977532558834,0.6992617,HDAC2,0.04984965699902308,0.35248226,COX19,0.42983463784946985,0.96777594,RCOR3,0.38605481879747794,1.2462237
166,EDF1,0.00038205994476170753,0.447244,HYOU1,0.03317654312579932,0.49576753,NCAM1,0.1259244600605254,0.49673313,UFL1,0.2276582059724389,0.80539924,RNF7,0.0503479774150072,0.86927116,MRPS14,0.4317026561572982,0.7113981,FNBP1L,0.38764815737743197,1.3381605
167,SSBP1,0.0003935709938220297,0.36442015,DACT1,0.03466740982539625,1.3920637,SALL1,0.1264454558172112,0.3221186,HMGB1,0.22866491247914777,0.113407075,PSMB2,0.05181015463639919,0.36131084,NECAB3,0.43564559280792836,1.226783,NTMT1,0.3886460264998327,1.2403367
168,KRT19,0.0004059998787013901,0.47732309,BYSL,0.03550132757804282,0.4642313,PFKL,0.12734249435959777,0.31365618,NIPSNAP1,0.229235320617048,1.0861801,PTP4A1,0.05190943552086856,0.83863187,USP3,0.43607961555551766,0.42265233,PPFIBP1,0.39084683724555613,0.6957989
169,SNRPA1,0.00045920735941336923,0.70263714,COL13A1,0.03593512917745177,2.3737245,BRD2,0.12780360466173243,0.22937554,LPCAT3,0.23007081440617805,0.6668611,EIF4E2,0.052341493658324134,0.71965724,LBH,0.43927005650623085,1.4327543,TMEM138,0.394262943529062,1.1669396
