,0_names,0_pvals,0_logfoldchanges,1_names,1_pvals,1_logfoldchanges,2_names,2_pvals,2_logfoldchanges,3_names,3_pvals,3_logfoldchanges,4_names,4_pvals,4_logfoldchanges,5_names,5_pvals,5_logfoldchanges,6_names,6_pvals,6_logfoldchanges,7_names,7_pvals,7_logfoldchanges,8_names,8_pvals,8_logfoldchanges,9_names,9_pvals,9_logfoldchanges,10_names,10_pvals,10_logfoldchanges,11_names,11_pvals,11_logfoldchanges,12_names,12_pvals,12_logfoldchanges,13_names,13_pvals,13_logfoldchanges
615,LANCL1,0.3705245074711214,0.31102994,C5,0.6615754158728024,1.173168,RABIF,0.15237502176804898,0.31219956,CPSF2,0.4669931487529535,0.24356842,DDX51,0.36183930495226,0.07822364,PPP2R5C,0.06678850083034703,0.7054865,MYEF2,0.6281567764420464,0.5340212,CAT,0.22221230480150733,0.9911838,PAK2,0.2895290300042792,1.220167,EIF3G,0.6323189965718541,0.18270713,PLCG2,0.7620872049448033,2.671496,EBF4,0.6823191297074953,3.6256485,ZC3H12B,0.6850309520656013,3.4878688,GOLGA3,0.33377473310071826,2.6895375
616,VPS72,0.3710262347529014,0.17801106,HYPK,0.6616363678632989,0.022208886,SPOCK3,0.1527041332014644,0.8174047,MED24,0.46739445126603985,0.2809203,KIF11,0.3619758836928372,0.5171436,DHRS7,0.06681452693517355,0.68817633,VAMP7,0.6282308846202926,0.7720327,NAA20,0.2228094742344333,0.62078476,MCTS1,0.2895290300042792,0.30432466,ARHGDIB,0.632386942710909,0.3324662,HUNK,0.7620872049448033,2.671496,IPO8,0.6823191297074953,3.6256485,EDRF1,0.6850309520656013,3.4878688,FAAH2,0.3340130302861404,2.6978226
617,TIPRL,0.3710663911426879,0.32995805,UBXN7,0.6616820833279801,0.5346843,ATP6V0C,0.15280785421962823,0.122497134,USP49,0.46768516893819356,0.8133287,VCP,0.362634397591894,0.09293181,DST,0.0668579223330859,2.0007837,TMEM115,0.6287126791023885,0.47485197,JMJD4,0.2228094742344333,1.1551205,ARPC4,0.2913897591495861,0.31028974,C15H12orf49,0.6326587582982757,0.66466284,TNFAIP2,0.7621630551408293,3.1760776,ZNF518B,0.6823191297074953,3.6256485,SLC24A1,0.6851214163247036,3.449929,NUDT2,0.33464902569228294,2.6722927
618,HOXC8,0.37109651020503565,0.525154,TBRG4,0.6624137022115537,0.0847425,C1QBP,0.15293605417608377,0.11720165,BLM,0.46769901513587586,0.26350722,SEPT9,0.36277116423303546,0.24038514,SPC25,0.06784046964724513,0.41001037,RBBP6,0.6288238849128951,0.1299464,IER3IP1,0.22302302714743427,0.57546914,VASH1,0.29216743048994065,2.9669333,MFSD1,0.6327267199505147,0.82849884,PLA2R1,0.7622389076214224,2.5825944,KCNK17,0.6823191297074953,3.6256485,TGFB3,0.6852118850993779,0.8474472,NDUFB4,0.3347285799588451,0.8493247
619,GLO1,0.37118687649477367,0.17761041,MLEC,0.6625204235757491,0.11251627,EIF2B5,0.15377441516696144,0.45363292,FEZ1,0.4678236411366803,0.5310142,TRA2A,0.36299503384099396,0.1258143,CPPED1,0.0679371750976244,1.2366396,CTBP2,0.6288980267985107,0.3270694,LIMK2,0.22390012536062065,2.327227,UBQLN1,0.2924788890622041,0.8897568,PHF12,0.6328626525581234,0.5296448,ALAD,0.763301081846952,0.75020903,MYO3A,0.6826804700429239,3.393006,METTL11B,0.6852118850993779,3.3872864,ASCC2,0.3347285799588451,2.6913986
620,TTC4,0.37152838347156836,0.3786902,TMEM185A,0.6625509166528629,0.18426856,APOPT1,0.154032129385357,0.5853154,LMBR1,0.46804524389526747,0.46915513,ARFGAP1,0.36300747357646634,0.92432654,HTD2,0.06810447880941548,0.61403465,RASL11AL,0.6290092466433017,0.6861756,TALDO1,0.2241144254037154,0.3685728,PIK3CA,0.2924788890622041,2.9241276,ST7,0.6338145278246077,1.6470321,GPATCH11,0.763301081846952,0.39867085,C1H21ORF91,0.6832226169161023,0.42681298,TCTE3,0.6853023583884787,3.376906,HSPD1,0.3349673158762725,0.51957834
621,MPST,0.3717896673277046,0.6267523,OPRL1,0.6633134252639363,0.9522679,ST3GAL2,0.15430246765504044,0.6455052,MRPL51,0.46821148411329006,0.06837621,TOP2A,0.3630199135787763,0.093385495,DAZAP2,0.0687593150438109,0.4800934,FBXW7,0.6293058740439914,0.31883273,TXN2,0.2242645226561918,0.59879684,SEC14L1,0.2934926689145865,0.9880589,PAX2,0.6342226600566143,1.6201298,TJP1,0.7635287486686779,3.2374358,STX3,0.6836745308260856,3.5551212,FAH,0.6853928361908601,3.2748542,EXOSC9,0.33520616146735727,1.1791955
622,XRCC3,0.37194045983485724,0.30312806,CKLF,0.6635117346846111,0.083676934,BRD7,0.15515885941875415,0.1653038,SH3D19,0.4686965381295489,0.59574926,TTC1,0.36351773246405683,0.28581318,UPK1B,0.06878152792762834,3.3807263,GPC1,0.629602561264765,0.16321972,DCK,0.2254678879476958,1.0845863,ATG4B,0.29495247133008107,1.8058919,ALKBH8,0.6346989549452804,1.9486238,ABCC4,0.7638323362396005,2.614774,PHC3,0.683764927214274,3.515403,NRBP1,0.6855738053308812,1.1091545,LDLRAP1,0.33608286689111555,2.6508143
623,UBE2K,0.3734000750889038,0.28500357,BRWD3,0.6643509968012007,0.8193194,CCNB3,0.15591348223829726,0.7413291,CLK2,0.46979239591716493,0.39016593,NDUFAF7,0.3637668019843924,0.73269767,RBP5,0.06896834904576062,0.46670812,TLN1,0.6301961150076472,0.79390824,AP2B1,0.22609286819038976,1.1298109,TTC1,0.2960766874553752,0.80079323,USP10,0.6350392582087855,1.3410851,MKRN2,0.7638323362396005,2.614774,KIAA0319,0.683764927214274,3.515403,MTFR1L,0.6861168209504627,0.8300077,HMGN4,0.3365616912420707,0.34675688
624,PSPC1,0.3740454454834866,0.10090188,PHF20L1,0.6644120504824987,0.07958728,GPATCH4,0.15605605867051686,0.41180566,CORO1B,0.46982015751792294,0.20443536,SPG21,0.3640409017013265,0.40886423,SOST,0.06941483960032163,5.7331448,LEPROT,0.6311982782883632,0.40070817,OTUB1,0.22617916929207094,0.38196668,H6PD,0.29749255086136817,1.9296925,CELF5,0.6352434771895563,1.6561102,SYNPO,0.7638323362396005,2.614774,FKBP2,0.6843074006907761,0.8678684,WBP2NL,0.6862978621929091,0.7847342,RPS15A,0.3371208739759999,0.5192959
625,DPYS,0.37494405990351154,1.2427593,HMGA2,0.6645036351796496,0.8413676,CELF2,0.15630425326054892,1.1344678,REPS1,0.4699312129863933,0.77592456,UBE2F,0.36406582625929873,0.16606504,GNAS,0.06954924870474188,0.6892468,PI4K2B,0.6312354084864982,0.4925393,SNRPG,0.22721661644419255,0.31028405,HYPK,0.2982547866773144,0.3631032,SLC25A15,0.6353796385948345,1.6406249,CSMD1,0.7638323362396005,2.614774,ITGB5,0.6844882614021253,0.8126801,ZCCHC2,0.6863883895657032,3.4236007,CXorf56,0.3371208739759999,1.1792443
626,VRK1,0.3751158570001121,0.30650637,DLST,0.6651906799946132,0.7767442,SLX4IP,0.15665844773276758,0.5934055,MVD,0.4702505782406824,0.34092766,CUL2,0.3647891025191329,0.3019133,RRAGC,0.06967938056284108,0.41680735,XPR1,0.6313096716746301,0.69482833,GABARAPL2,0.2276282084182648,0.9640661,TRMT11,0.29888658811807434,2.924934,NT5C2,0.6366056456295593,0.8285085,C3,0.7638323362396005,2.614774,RAD51,0.6848500370986937,0.26028657,EYA4,0.686478921438014,3.3872864,TANGO6,0.3372008059526247,2.646396
627,DOHH,0.3751259642262069,0.21483856,ARHGAP8,0.6653281227257322,0.78276235,WDR35,0.15693850460257336,1.1501161,EED,0.47072290290215324,0.41445565,TEX10,0.36487645515222245,0.24675325,TEAD4,0.07040094790278559,1.2234135,TWF2,0.6315696221394567,0.32795408,ADAM9,0.22808374375182194,1.1485909,MRPL34,0.2995720470839821,1.9051775,G3BP2,0.6368100770367362,0.3445706,RPRD2,0.7639082388078839,2.5825944,XPC,0.6850309520656013,3.4878688,IL22RA1,0.6865694578086933,3.3518598,NUP205,0.3375206556750915,1.1354867
628,PDSS1,0.37545959708579635,0.20630567,NEK8,0.6658932831811644,5.1054983,PNRC2,0.158093838222237,0.25282413,C3orf33,0.4711815859727849,1.2020054,SMIM8,0.3653259036466775,0.5029319,BUB1,0.07089601751574523,0.5850926,CDC34,0.632275431591882,0.73147297,SNRPB2,0.228105452098049,0.37293065,MVB12A,0.30073444165429153,1.9258742,TBC1D19,0.6369463800042029,1.6342455,ARAP3,0.7639841436450207,2.5124006,CALB1,0.6850309520656013,3.4878688,GRHL3,0.6866599986765922,3.2695816,NCBP1,0.33760064855889793,1.1841909
629,SIX1,0.375884485717221,0.4725749,KMT2E,0.667100612046975,0.1575082,TAGLN3,0.1582755270888363,3.7414436,CC2D2A,0.47127891406921285,1.1961831,SYNPR,0.3654633040524161,0.94849354,MGAT3,0.07120631168939183,1.77702,KCNH6,0.6333533657315704,2.8164306,MRPS33,0.2282574517345749,0.671009,TMEM69,0.30076089459236466,0.8108293,FABP5,0.6372190227921894,0.29928955,DCLRE1A,0.7640600507503268,0.7308545,RAP1GAP2,0.6850309520656013,3.4878688,LRCH1,0.6867505440405625,3.2600079,STXBP1,0.3384813741875631,2.6314301
630,SPOCK3,0.3763805641606349,0.5363239,UGGT2,0.6674828579468256,0.38674384,NUCB2,0.15835702512952143,0.3751485,AMPD2,0.4726844530392923,2.7300863,SRPK1,0.3665511527144525,0.41546157,PRKCD,0.0713756153448837,3.7158916,DNAJC1,0.6336880554846478,0.3144381,TMEM181,0.22945424527523917,1.6452079,EVI5,0.3012902789249159,1.1733896,SYNGR1,0.6372871911640874,1.9622331,NFATC3,0.7640600507503268,2.520301,MTFR1L,0.6861168209504627,0.8300077,MACC1,0.6867505440405625,3.2600079,TRABD,0.33856151323192907,1.1527581
631,LONP1,0.3770493896820697,0.17002642,ARL9,0.6677122469142622,0.63052386,YAF2,0.15875870957898341,0.34161264,GLCCI1,0.4735065771194322,0.1372911,PGRMC1,0.36673891671337844,0.19623074,DIABLO,0.071559017305877,0.7068106,SIAH2,0.634729791639974,0.5811759,DAG1,0.22973777495227443,0.79195344,PGLS,0.3012902789249159,0.256266,CCNB3,0.6373553626049795,0.7689237,ADGRL2,0.7641359601231184,0.29029536,LSP1,0.6861168209504627,0.85442156,NR3C2,0.687112770434176,0.72441757,MED28,0.3390426032502786,1.1804509
632,DAPL1,0.3770493896820697,0.54212064,BAG3,0.6688290494396694,0.08800345,AIFM1,0.15881525825161036,0.26659828,MIF4GD,0.47458070056054946,0.44559762,VLDLR,0.36834360775332786,1.9525454,FEM1B,0.07189011389119511,0.5286623,DHX40,0.6360329795598015,0.537404,BIRC5,0.229999715773616,0.503531,ATAD2,0.30376006346143714,1.8573413,ZMYND19,0.6374235371143824,0.20971552,ZFC3H1,0.7653508179073452,0.7246446,PARP9,0.6863883895657032,3.4236007,MAP4,0.6877468394562283,3.362062,BCL9L,0.3391228275437579,2.5694025
633,SZRD1,0.3779219884640066,0.23080792,USE1,0.6689820932341152,0.15062366,MAEA,0.15901644366870593,0.34526533,RAC3,0.4750973134100912,0.2943932,THOC2,0.36867009383987825,0.1992777,BUB1B,0.07260250592276976,0.57188326,ORMDL3,0.6360702300860945,2.8829248,WIF1,0.2303711620820884,2.2491758,AK4,0.30466634365475753,1.0422674,KCTD6,0.6379690435979579,0.78301585,UBA2,0.7654267657226638,0.21833666,ARID2,0.6863883895657032,3.4236007,HACD1,0.6878374386833881,3.3272395,SFR1,0.33976506027594333,2.8228195
634,HNRNPM,0.37866365814373626,0.18409736,FBXO32,0.6694566163743797,0.56709397,MAD2L1,0.1590290241579957,0.18027444,TPP1,0.475698088888889,0.3126558,LRRC45,0.3689841925125438,1.1760439,CD2AP,0.0728210716582071,0.8038572,CMIP,0.6361074815328454,0.7061497,SGF29,0.23041488967034163,0.75361836,BRT-1,0.3047197100914515,0.4662808,ABCA2,0.638651202447442,1.6253012,OPRM1,0.7655786681180992,2.560188,PLEKHA6,0.686478921438014,3.3872864,TLR4,0.6878374386833881,3.3272393,WDR35,0.33976506027594333,2.582986
635,KPNB1,0.38019044644003974,0.18174617,BTBD6,0.6695331647315834,1.4006919,DHRS3,0.15935008117055016,1.3562659,DERL1,0.47580990701798187,0.19391207,TMEM267,0.3691475895824571,0.6079335,TMEM30A,0.07283504092569158,0.86199147,SERPINI1,0.6362937525707071,0.5475411,NETO2,0.23041488967034163,1.2337384,SPTSSA,0.3054942206563305,0.95719534,RAD9A,0.6387876709445898,1.616411,CCP110,0.7655786681180992,2.560188,STX19,0.686478921438014,3.3872864,BIK,0.6879280423916692,3.2932339,RNPS1,0.33976506027594333,0.7928066
636,SLC37A4,0.3802923666616642,0.34894523,PTPRT,0.6704213764052804,1.21954,GLI3,0.15953286155911783,0.4683369,ANKRD46,0.4764811183466472,0.3037312,NLE1,0.3694116337319303,0.66642445,SDK1,0.07304017558736596,1.109483,NFRKB,0.6363310095385489,0.56392306,DCUN1D5,0.23043675567707833,1.2628845,SMCO4,0.3056813669317362,1.2789242,HOXB8,0.6387876709445898,1.6101359,FOXJ1,0.7656546226968455,2.5291843,TMEM158,0.6866599986765922,3.2932339,CABIN1,0.6881092632469892,3.9304502,C1H21ORF59,0.34048850358454574,2.5686438
637,RBBP6,0.38042488804658237,0.082636856,VMP1,0.6705132866963848,0.19549766,PSMB4,0.1603035369369542,0.10553316,DOP1B,0.47705485520419544,0.777002,COX17,0.3704311892299703,0.40298754,ZNF362,0.07351284115710899,0.6917568,ACVR2A,0.6367408968812365,0.26715386,RNASEK,0.2304586231589293,1.283596,SLC25A42,0.30576159574696693,2.691394,ZNF207,0.6390606446351055,0.12429629,COL4A3BP,0.7656546226968455,2.5291843,AUP1,0.6867505440405625,0.84114003,APCDD1,0.6883811281095877,0.3429311,HELLS,0.3408103504939277,0.62731105
638,CSNK1A1L,0.38239565684128773,0.12125524,SLX4,0.670773725963344,0.49353144,TFG,0.16276044305119297,0.1600227,AFMID,0.4777690553469447,0.6376166,LRRC59,0.37157869802494414,0.2946093,NUP37,0.07363022301150231,0.42334566,AIDA,0.6373372951361227,0.2518954,RREB1,0.2313345323735635,2.1066308,RGS10,0.3062432618304447,2.9081068,MTMR10,0.6391288956999501,0.66847265,TRAF5,0.7656546226968455,2.5291843,RABGGTB,0.6872939105775309,0.273671,TBC1D15,0.6885623937242912,0.8438852,ROCK2,0.341293486072628,2.531245
639,TFDP1,0.382600238890454,0.2856484,GTPBP1,0.6707890471524565,0.10689065,TXN2,0.1630679400125784,0.24524671,PIK3R5,0.4795781689091433,2.739743,C13H5orf15,0.37185644834391396,0.21778642,MOXD1,0.07367721864815825,2.4050138,TERF2,0.6377474552452853,0.41828224,NOTO,0.23146612244510456,2.0471473,HAGHL,0.3064039288864866,2.0219848,ZNF638,0.6399481467006001,1.6255745,ACBD7,0.7656546226968455,2.5291843,CTH,0.6876562447113409,0.21156368,FAM104A,0.6888343256827508,0.775276,NUP188,0.3414546286500294,1.2998847
640,SETD2,0.3836036603403721,0.5604713,CNR1,0.6708196899413145,1.1503985,DIPK2A,0.16383216530014355,0.9194817,RHOGL,0.4812784806655883,0.247534,ATP6V0A2,0.37212169370882653,0.49174407,NAA20,0.07416742871935403,0.4041461,TMEM206,0.6379339283410078,0.7370965,SH3BGRL3,0.2318172891895296,0.42909792,MCAT,0.30761071204757284,1.8279417,RHOT1,0.640153028110483,0.49027035,CCSER1,0.7657305795286968,2.4776719,TLR4,0.6878374386833881,3.3272393,MSX2,0.6888343256827508,0.586828,DCTD,0.3414546286500294,1.1189977
641,UBQLN1,0.3838188886634438,0.3571636,YAE1,0.6708196899413145,0.3297488,SFSWAP,0.16410253529241658,0.40477055,SUGP1,0.48148949149247633,0.54346293,SQLE,0.37303199648710905,0.5372301,SUMO3,0.07426673621151499,0.2136708,SLC27A1,0.6382696376466365,1.3632131,CPLANE2,0.23311548538601568,0.48099694,EIF3D,0.3080943050088101,0.21191183,C7orf26,0.6404945580929715,1.0116423,PUSL1,0.7658824999489731,2.4399621,METTL8,0.6878374386833881,3.3272393,CPT1A,0.6891062978572207,3.3030303,GNB1L,0.34193834851418325,2.5814552
642,C15H12orf49,0.38570785837688126,0.20343725,CSRP1,0.6715399529877486,0.3214238,PTPN2,0.1641605154297383,0.27869463,KDELC1,0.48268616995285374,0.12453121,PAX2,0.37399436637953276,1.1842759,ARHGAP29,0.07429986284672287,1.1754757,TPD52L2,0.6385681081941437,0.2025525,UBE2I,0.23322573852909345,0.3868652,COX15,0.30892833799502295,0.96748614,GPR107,0.640904494590911,0.82951814,RHOQ,0.7659584635360267,0.72191733,FZR1,0.6878374386833881,3.3272395,HTT,0.6891062978572207,3.3030303,TIMP3,0.34193834851418325,1.0636158
643,MAST4,0.3857489859045622,0.45172563,SLC29A3,0.6724138683410419,0.9486673,LMNB2,0.16506441697409668,0.25219718,PDLIM5,0.4830807234587077,0.81779486,PUM3,0.3742351986442396,0.18684302,DUSP23,0.07474587713930896,0.69741577,METTL11B,0.6390159238219849,3.0434208,NDUFC2,0.23324779359430714,0.45376536,PPP1R12A,0.3096559687891969,0.8467242,STARD3,0.6415196047254892,1.630491,PIGT,0.7661103974605366,0.4045237,BIK,0.6879280423916692,3.2932339,KCND3,0.6891062978572207,3.3030303,SLIRP,0.3420996858410169,1.2745305
644,ATOX1,0.3859855211686638,0.10897159,UBC,0.6726285819934515,-0.023423467,AKTIP,0.16559558206120129,0.9029123,LRRC42,0.483475452037068,0.6218125,APTX,0.37443807914177873,0.28417748,TACC3,0.07484105539696556,0.40359154,ELP2,0.6392398810117388,0.6031118,KRAS,0.23355671980878367,0.7437467,ADIPOR2,0.3099527352804994,2.5971158,DNAI1,0.6417930660394944,1.6127018,PIH1D3,0.7669461947010624,0.7366496,LONP1,0.688290502012975,0.3858476,USP33,0.6891969641802183,3.2695816,POLDIP2,0.3421803727608199,1.1618208
645,SLC25A33,0.3860060936374614,0.378631,KIAA0895L,0.6728126435167426,0.8895903,CSNK1G1,0.16659009531630586,0.23635091,TM2D3,0.483475452037068,0.7798294,RABGGTB,0.3748948088696409,0.24008094,PLSCR1,0.07494586578674352,2.6322064,KIF24,0.6396878940571623,2.6641462,ANK3,0.23417544217280284,1.1503211,KPNB1,0.31027669469169206,0.3920624,HYOU1,0.6417930660394944,0.20473062,OGA,0.7670221897307687,0.40762457,IPO5,0.688924978607333,0.19837044,AS3MT,0.6891969641802183,3.2695816,DRG1,0.34290710269468594,1.1701831
646,PDHA1,0.3860575277387721,0.15795892,ANKLE2,0.6729507025255472,0.8550368,SMAP1,0.1667008733711547,0.29542723,HERC3,0.4847454072798706,0.6617829,FZD2,0.3769543507307155,0.6470983,H2AFY2,0.07507466051954058,0.38859645,PTK7,0.6397252344125699,0.4311559,ADIPOR1,0.2345516611577051,1.1012588,NEDD1,0.31089824151062473,0.75934505,KMT2C,0.6420665759442952,1.5951252,FKBP10,0.767326192250292,2.5075822,PPT1,0.688924978607333,0.83809257,BRSK2,0.690376032167443,0.8104903,SMC3,0.3433921369242815,0.6841556
647,MFGE8,0.38699435941100047,0.31306082,BMPR1B,0.6731501405544897,0.8762065,ALDH1L2,0.16672042818650035,1.0074239,WDR81,0.4853245411343793,0.41781387,SUDS3,0.3770307638185496,0.16289826,KANK1,0.07596201222612138,1.0260055,TMEM220,0.6399119498785046,2.5819654,TAC1,0.23506134444155447,6.2686825,C26H6orf106,0.31097937335767,1.0826968,DLC1,0.6425453351052308,1.0410571,TBC1D12,0.7674021984769135,2.4776716,SLC38A10,0.6891062978572207,3.3030303,RIMS3,0.6904667608789642,3.2463088,EIF2B1,0.3446066387958855,1.1558908
648,CFL2,0.38727258700172984,0.25317094,FZD6,0.6732421966296266,0.21692742,CFAP20,0.16748441160659244,0.21842171,SERBP1,0.48542345507047735,0.004576269,EIF1AY,0.37770616086323927,0.1321948,FKBP14,0.07611636469468977,2.0844197,KCNMB4,0.6400239901063199,2.515237,CTXN2,0.23577177264632643,1.9433962,BCCIP,0.31176436796523865,1.1401962,GAS2,0.6430242428119657,1.5027455,TMEM130,0.7674021984769135,2.4776716,BCL2L10,0.6894689899275783,0.3926968,F10,0.6904667608789642,3.2463088,PPWD1,0.3446066387958855,1.1510389
649,WDFY1,0.38739628285298655,0.34070918,TAF1A,0.6744854323141899,0.26659814,GOLT1B,0.1676414507012759,0.34744748,VSTM5,0.4859040493846797,1.8846735,RGS3,0.3783184841142814,1.3094633,EIF3F,0.07684817096052372,0.291882,CNOT11,0.6400613386731568,0.1134855,ADAM10,0.2359940926857259,0.67634284,AP3M1,0.3120353583891988,0.44158515,FKTN,0.64364019929317,1.5889401,GK5,0.7674021984769135,2.4776716,CHM,0.6895596740989725,0.8108866,CDH5,0.6904667608789642,3.2463088,SLC25A5,0.344687702910606,0.7679798
650,GNAI1,0.38763343389174443,0.40229732,GULP1,0.6762366772488115,0.16416115,REXO2,0.1685531445672731,0.2670938,U2AF2,0.48625759171058136,0.35227534,chPKCI,0.3789953006984623,0.122433804,GAPVD1,0.07713566230497762,1.1951997,NUDT21,0.6401733898452489,0.28560936,B4GALT6,0.236283330377988,1.2819858,ITGB1BP2,0.3142905689070541,7.987617,ABHD17C,0.6437771117845961,1.5741434,CIB1,0.7674021984769135,0.7168978,DDX20,0.6902853079047324,0.4119295,PYCR1,0.6905574940381393,0.44504595,PCMT1,0.3450932059425803,1.1657257
651,RPA1,0.38802544248468573,0.19471185,TAF1B,0.6773590097629574,0.3733836,CRLS1,0.17016913861816396,0.36584112,SINHCAF,0.4866254232311277,0.058399253,SNX14,0.3792381143745166,0.5137907,HIC2,0.07717959386311223,0.88811463,NR2C2AP,0.6408458691222737,1.393137,SCOC,0.23672880081838132,0.7522062,SEC61G,0.3165291081147342,0.3319444,FAIM,0.6445988405048022,1.8541663,P4HA1,0.7674782069408574,0.59214246,DBNDD2,0.690376032167443,1.2732534,RALGPS2,0.6905574940381393,0.386868,PARP1,0.345174343039106,0.7280152
652,GATA5,0.38804608120478956,2.1020017,SFRP4,0.67752819054928,1.7485088,ADAL,0.17027507544277198,0.82492036,MBTD1,0.4868801638888832,0.056548204,NSMCE3,0.3793915196772262,0.19706793,UFSP2,0.07783118476886831,0.8674606,ACOT7,0.6409953490316471,0.32522216,GNE,0.23688485564748218,0.94973034,MRPL4,0.3172958776596472,2.533851,DTNBP1,0.6448043405967799,0.751785,SLC34A2,0.7674782069408574,2.4279258,R3HDM2,0.6904667608789642,3.2463088,TRAPPC8,0.6905574940381393,3.2141292,PPM1E,0.3453366537205126,2.5199735
653,ROMO1,0.3897096915635184,0.12219511,GPR107,0.6777896837559017,0.2044225,TMEM263,0.17036118549676993,0.30095774,CCNG2,0.48705003101180466,0.25354254,RRP7A,0.37958332997048405,0.33182806,SVBP,0.07819072480327909,0.32121214,RBM45,0.64114484350089,0.43312657,SLIRP,0.2369740624752782,0.46257943,UQCRC1,0.3179815216293286,0.32998788,SEMA5B,0.6454895368270566,1.5655563,R3HDM1,0.767554217641437,0.71875966,PIN1,0.6905574940381393,3.2141292,RPRD2,0.6905574940381393,3.2141292,WDR5,0.3453366537205126,1.1936727
654,KLHL2,0.39054830082051273,0.46039242,ZDHHC7,0.6778050669185021,0.094563015,ALDH7A1,0.1707192227157639,0.16676244,TIMELESS,0.4903404120251579,0.51448834,ZW10,0.37960890918118495,0.91639704,KHDRBS1,0.07922258759849266,0.99450624,CCNA2,0.6415560283239521,0.99016196,C26H6orf106,0.2370632930433174,1.2173065,SIGMAR1,0.3182011325842775,0.5215166,INTS13,0.6459693533385019,0.7855232,SEC22B,0.7684665202558201,0.12615554,PTPRQ,0.6905574940381393,3.2141292,RASSF2,0.6906482316438112,3.143936,ROMO1,0.34541782730494675,0.80717885
655,CRABP-I,0.3909731997012056,1.2711864,SPOPL,0.6781743031062841,0.5705176,HOXD4,0.17108446936567134,0.31024015,RPL37,0.490525139833899,0.013143289,PLXNA4,0.3796600707824036,1.8596659,DOC2B,0.07927746412229152,3.0442078,PDPK1,0.6416308010183192,0.32444817,ERH,0.23708560439495097,0.3192951,NSA2,0.3183109753134382,0.31086034,YWHAG,0.6461750341009203,0.20258272,RGS7BP,0.7685425599701181,3.0850177,EEF1A2,0.6905574940381393,3.2141292,ARAP3,0.6906482316438112,3.143936,NDUFAB1,0.34558021096015434,0.66747314
656,CREBBP,0.3909835665945862,0.21744227,PAXBP1,0.6788206523791707,0.19040805,HOXC9,0.1711841835744864,0.3062583,KAT7,0.49117909238852464,0.12255618,WARS,0.3796728618451606,0.22384502,CNI,0.07988314837725387,0.46229059,ASXL1,0.6417429668744339,0.9821649,ACP2,0.23737578701182716,1.2645415,DCUN1D2,0.31902555839096536,1.8865801,FIBIN,0.6462436003667309,0.6761082,PGM1,0.7686186019114272,0.6794046,ECT2,0.6911019863291188,0.74724066,TMEM204,0.6906482316438112,3.1826482,CD24,0.3459051242096053,0.9317065
657,TBL3,0.3910457714605935,0.2332294,RUVBL2,0.6793132675944302,0.34436354,MYH10,0.173127259841372,0.23021007,PTRHD1,0.4920043082632355,0.23507912,NEXN,0.379698444765606,0.9176108,ACTR2,0.08013956090480212,0.3581463,COMMD8,0.6425283566620773,0.30165946,ATP5MC2,0.2375991750972748,0.29228136,VPS11,0.31910807780275874,1.3716128,HNRNPA1,0.6465864767611134,0.07058043,FABP3,0.7686946460790596,3.0296636,IFT74,0.6913742924241815,0.81577194,IFT74,0.6913742924241815,0.81577194,RAB8A,0.34606765380021187,1.4469367
