id,Myogenesis,Adipogenesis,Angiogenesis,Apoptosis,G2/_checkpoint,Hypoxia,Inflammatory_response,Pluripotency,Cell_cycle,Er_stress,Skeletal_muscle_cell_differentiation,Skeletal_muscle_contraction,Go_skeletal_muscle_tissue_regeneration,Go_skeletal_muscle_organ_development,PSM,NMP,Neural
cell_477-0,0.098885454,-0.01188805,0.05425209,0.00539333,0.11606367,0.0915647,0.062435873,0.14773121,0.06518913,0.009201077,0.29679012,-0.011670524,0.065471046,0.11596956,-0.34286618,,-0.034897912
cell_481-0,-0.031928707,0.08104227,-0.15722007,-0.10637738,0.14705622,-0.00042909873,-0.0036636842,0.07471961,0.2163762,-0.057151828,-0.04558579,-0.09224358,-0.17570314,-0.06154249,1.585004,,-0.18099622
cell_489-0,0.07891098,0.0012195148,0.1031429,-0.033176955,-0.13919173,-0.06806046,-0.03188909,0.2921191,-0.0793258,-0.031905875,0.04556095,0.054949325,-0.12101575,-0.011090056,-0.34286618,,0.12771271
cell_507-0,-0.0130638685,-0.17218296,-0.16509268,0.018468242,-0.14590478,-0.12330325,-0.023412522,-0.1754706,-0.10605914,-0.08193161,0.08936673,0.104461804,0.007252111,0.077282816,0.4983336,,-0.0118002
cell_529-0,0.14631486,-0.00274526,-0.19180165,0.1289251,-0.070056,-0.0506173,0.0112133445,0.0015881873,-0.053609192,0.06319114,0.30767933,0.06299929,-0.035683315,0.0867977,0.19769388,,-0.155038
cell_536-0,-0.10150259,-0.05989869,-0.16372064,-0.00510364,-0.12001031,0.08967469,-0.03056325,0.14153689,-0.11714839,-0.006281929,0.06989468,-0.08609229,-0.052601535,-0.01785558,-0.34286618,,0.30739328
cell_541-0,0.06138104,-0.09698003,-0.08849748,-0.07350307,-0.15544383,-0.026823428,0.013390663,0.07992379,-0.14056048,0.15328787,0.0034379906,-0.033063803,-0.052838318,-0.012933304,0.33231664,,-0.49641085
cell_555-0,0.022690112,-0.023075065,0.08324816,0.012239919,0.0859228,0.042955644,0.09991455,0.11463763,-0.024619155,0.057669796,0.012450923,-0.14601701,0.04301301,0.00055243244,0.3547782,,-0.49641085
cell_558-0,-0.06825407,-0.028568884,0.090089954,0.0042161634,-0.01968694,-0.047112413,-0.0045860955,0.051271424,-0.0031576434,0.17624074,0.009466974,-0.09499946,0.029050734,-0.00901465,-0.34286618,,-0.49641085
cell_562-0,0.11411172,-0.21619065,-0.20791736,-0.12947783,-0.17481999,-0.09126549,0.12663743,-0.26951694,-0.33148998,-0.1403622,-0.121135585,0.16063544,-0.1576374,0.04350125,0.24304467,,-0.49641085
cell_566-0,0.004648201,-0.09379695,-0.21710956,-0.162893,-0.19128829,-0.086676836,-0.06141861,-0.067148015,-0.32309663,-0.08002808,0.03214801,-0.07623999,-0.07496122,-0.07019526,-0.34286618,,-0.061155904
cell_582-0,-0.014049436,0.0155163,-0.23444597,-0.053180974,-0.0066148764,-0.00867147,-0.050823122,0.010465814,-0.054731455,-0.014042133,0.11749915,-0.020170638,0.1576649,0.06961938,0.49985552,,-0.1854829
cell_584-0,-0.068426356,-0.022021696,-0.16766047,-0.031804226,-0.044914633,-0.031288337,-0.04983574,0.3007514,0.06581758,-0.065168716,0.03538106,0.055481054,0.1075515,0.0023737592,-0.34286618,,-0.49641085
cell_585-0,0.071889885,-0.03910093,-0.041074697,0.060131285,-0.09385806,0.012569999,0.021900747,-0.040325746,-0.114382274,0.06438568,0.014339997,0.07999175,0.09624211,-0.038738467,0.263918,,-0.49641085
cell_590-0,-0.056520447,0.030711638,-0.25167993,-0.021319646,0.0045541856,-0.10416846,-0.026381047,-0.012851173,0.02917023,0.11021362,0.05951924,-0.07935582,-0.1248507,-0.026140004,0.057612542,,-0.49641085
cell_594-0,-0.09450386,-0.18939333,-0.099594675,-0.12019134,-0.12711966,-0.0803304,-0.006503475,0.014905942,-0.19157584,0.021157596,-0.12516339,0.07364188,-0.3373348,-0.15052816,0.70920116,,0.0015312532
cell_597-0,0.06787769,-0.10081221,-0.09794041,-0.12695156,-0.17402543,-0.1533354,-0.052065823,-0.15080455,-0.2594678,-0.17960559,-0.12688649,0.21494082,0.024169078,-0.013575192,-0.34286618,,-0.49641085
cell_602-0,0.07701255,0.08000239,0.03715736,0.09309126,-0.15118718,-0.048730366,0.010273589,0.0032350088,0.03801316,0.093891084,0.13749327,-0.02421328,0.032862708,0.100330636,0.8647583,,-0.49641085
cell_608-0,0.12196181,-0.01531541,-0.09227107,-0.06426443,-0.030170832,-0.03778485,0.046643663,-0.0808419,-0.16023809,0.12808838,0.0014004143,-0.012059873,-0.047558095,-0.02743114,0.5144672,,-0.49641085
cell_615-0,-0.08152314,-0.07513053,0.08868921,-0.044932537,0.01426168,-0.117203936,-0.057435773,0.090155624,0.106819876,-0.035364807,0.00063685304,-0.124122456,-0.1741878,-0.10554949,-0.34286618,,-0.09899745
cell_621-0,-0.03708296,-0.040029466,-0.19983497,0.05979529,-0.12805839,-0.015417256,0.040909432,0.0023171452,-0.16460022,0.02694369,-0.0647063,0.15321764,-0.011922788,-0.01669399,1.1091945,,-0.49641085
cell_633-0,0.011838114,0.059302438,-0.042252764,0.033652417,-0.117567405,0.091418654,0.0004637896,0.118695416,-0.016168434,-0.043073684,0.14925204,-0.0949244,0.28803462,0.04921023,1.2388402,,-0.06272033
cell_637-0,0.076373495,-0.0634098,0.010577207,-0.049066685,0.058325548,0.07420189,0.011453455,-0.042506967,0.17441092,0.026141573,0.04403508,-0.09722476,0.010544849,-0.008776305,0.37143588,,-0.02094858
cell_645-0,0.05578406,-0.015396937,-0.12481232,0.013471391,-0.1346514,0.03975744,-0.062644094,0.11973698,-0.18339276,0.09927944,-0.05173196,0.03289277,-0.056320235,-0.041226108,1.5715646,,-0.49641085
cell_647-0,0.00046910354,0.12479503,-0.042460535,0.017198479,-0.022660356,0.019678133,-0.061184574,0.22299759,-0.024237718,0.005755101,-0.1337885,-0.09469481,-0.08179523,-0.11049547,-0.34286618,,-0.49641085
cell_649-0,-0.07181319,0.008354612,-0.13102137,0.05498925,-0.15711777,0.006740495,-0.013651371,0.08162578,-0.066083014,-0.04242016,0.11012264,-0.14946768,0.26270735,0.049747292,-0.34286618,,-0.49641085
cell_654-0,-0.043326102,0.071197465,-0.104519434,-0.023845263,0.052559827,0.03570567,-0.031996317,0.29292664,-0.02021141,-0.10650608,-0.06916885,-0.097942516,0.22191283,-0.010694283,-0.34286618,,0.29337752
cell_663-0,0.10734785,0.061145395,-0.15701292,-0.06254086,-0.1697191,-0.1290138,0.0009475561,0.28397346,-0.16654994,-0.03712998,0.15109688,0.020374376,-0.15468325,0.09610523,0.49796185,,-0.49641085
cell_665-0,0.034718633,0.07524888,-0.20959133,-0.08495868,-0.10474159,-0.011570628,-0.03680106,-0.08837976,-0.18207385,0.055054948,0.04902619,0.0771819,-0.05318241,-0.04257398,1.7108322,,-0.49641085
cell_671-0,-0.06134297,-0.1425752,-0.09738243,-0.015317845,-0.06741201,-0.19373186,0.039735958,-0.13558072,0.04664599,-0.08984982,-0.07059935,-0.05205987,-0.26412192,-0.09990187,1.5088245,,-0.49641085
cell_676-0,0.11335834,0.048806407,-0.27152142,0.08831076,-0.036806744,0.018941948,-0.00037079968,0.056110624,-0.0068892823,0.028060712,0.19264103,0.08451508,-0.11426832,0.054908402,0.7135125,,-0.49641085
cell_678-0,0.023859229,-0.03769786,-0.18762057,0.021844957,-0.030905537,-0.022538982,0.0048022387,0.35345152,-0.022640813,0.09440223,0.027875453,0.019167533,0.10714182,-0.07493043,-0.34286618,,-0.049864877
cell_681-0,-0.036937628,-0.094384134,0.08023066,0.09774984,-0.14194545,-0.13593781,-0.0944932,0.09193115,-0.27408934,-0.0046996856,0.06822633,0.0050899684,0.04227429,-0.034198135,-0.34286618,,0.09048238
cell_690-0,-0.021589026,0.018641807,-0.06936059,-0.018720109,0.047182165,-0.015755473,0.030910682,0.29149452,-0.004255787,0.08859047,0.109442264,-0.08421762,-0.0011446787,0.032710914,-0.34286618,,-0.49641085
cell_714-0,-0.026999032,-0.012719388,-0.15060206,-0.12059304,-0.107494384,-0.02573517,-0.027464267,0.13486621,0.002046815,0.021065524,0.19011301,-0.06177569,-0.040205557,0.014878598,0.20320092,,-0.49641085
cell_740-0,-0.024145998,0.063661635,0.039485734,-0.077620886,0.055563536,0.08236171,0.007331512,0.16800082,0.03010106,0.08289468,0.00993512,0.10931027,-0.11141756,-0.05422303,-0.34286618,,-0.49641085
cell_869-0,-0.03545797,-0.046201963,-0.06835967,-0.044244394,-0.09011485,-0.045270227,0.005597998,-0.026469374,0.064672954,-0.0782859,-0.13804847,-0.010244941,-0.048574228,-0.036516182,-0.34286618,,-0.49641085
cell_918-0,-0.010974052,-0.18533392,0.09152548,0.016439417,-0.13395782,-0.0822125,-0.08382257,0.31982505,-0.0103495335,-0.07232165,-0.18456753,-0.026885834,0.030461503,-0.1097938,-0.34286618,,-0.49641085
cell_934-0,-0.049231432,-0.035897616,-0.20999692,-0.05604023,0.0039017275,-0.01691121,-0.06789607,0.12296461,-0.09275408,-0.03136305,-0.060396783,-0.067178644,-0.15233476,-0.085926116,-0.34286618,,-0.49641085
cell_948-0,-0.06410532,0.038995788,-0.15918556,0.035789993,-0.001992843,0.08964053,-0.007847021,-0.0029847173,-0.03613069,-0.032900706,0.019896546,-0.031296767,-0.092966154,0.013011208,0.0022273015,,-0.14229374
cell_1000-0,0.013541638,-0.03248692,-0.09738966,-0.041675247,0.03547297,0.023728155,-0.051070996,0.31589553,0.24217083,-0.0042828238,-0.07638733,0.06370797,0.046272125,-0.083267756,-0.34286618,,-0.49641085
cell_1002-0,-0.03866863,-0.08297149,-0.26249012,-0.111637734,0.13593195,-0.0009452931,-0.0070930794,-0.001597799,0.04956658,-0.01377326,-0.0737233,-0.006974303,-0.09996799,-0.1310166,0.11705971,,-0.49641085
cell_1092-0,0.012177802,-0.035279155,-0.14534909,-0.0068206773,-0.08614664,0.04215094,-0.0035117203,0.27060148,-0.061580453,-0.00321407,0.030406963,-0.0065501616,0.054001134,-0.0602901,0.21827267,,-0.49641085
cell_1106-0,-0.09381514,0.10012621,-0.21417747,-0.14435916,-0.086409286,0.08466855,-0.07455506,0.18800287,-0.021131456,-0.02341793,0.1046958,-0.05797988,-0.19455835,-0.09457065,-0.34286618,,-0.49641085
cell_1147-0,-0.057811256,0.069028266,-0.13805898,4.956411e-05,0.101865135,-0.061416112,-0.051438004,0.11494064,0.35197207,-0.012020755,0.092153236,-0.05480488,0.03807413,0.008334216,0.72575516,,-0.49641085
cell_2677-0,-0.06552028,-0.24721047,0.15302427,0.01048654,0.173952,-0.060419366,0.02673385,0.06963055,0.042234078,0.015909744,-0.140217,-0.20360322,-0.14694716,-0.15493737,-0.34286618,,-0.49641085
cell_2751-0,0.07631472,0.02774527,-0.20898297,0.04468492,-0.036636308,0.15627904,0.015304893,0.24707586,-0.04175091,0.1064932,0.11886213,-0.120994546,0.037654307,0.015879009,-0.34286618,,-0.49641085
cell_2799-0,-0.049644854,-0.023094554,-0.20661037,-0.03650364,-0.015893422,0.012981532,-0.043331005,0.38629344,0.18843843,0.042190377,-0.045922767,-0.11037459,0.007868919,-0.1056972,-0.34286618,,0.1519419
cell_2815-0,0.0064985533,0.06826013,0.08819481,0.031115213,-0.04120319,-0.03281818,-0.06847397,0.27667612,-0.015136949,0.012997499,0.15409489,-0.14037463,-0.035632007,-0.04032554,-0.34286618,,-0.49641085
cell_2948-0,-0.13362806,0.018801784,-0.20815878,-0.08922959,-0.10026629,-0.11072733,-0.067185014,0.19797105,0.050849818,0.048058312,-0.09641509,-0.11481559,-0.13782722,-0.058920555,0.09566138,,-0.49641085
cell_3191-0,-0.019229563,-0.17399523,-0.27752197,-0.0025579073,0.035790402,-0.061049502,-0.05686851,0.09133339,0.028433956,-0.015483308,-0.08201486,-0.17354015,0.066703565,-0.10671033,0.5409755,,-0.49641085
cell_3249-0,0.0108066425,-0.055538394,-0.18225113,0.0106537035,-0.016014194,-0.0077732317,0.0063569043,0.39620668,-0.06504368,0.120731436,-0.050161842,0.032381576,-0.10029883,0.013357642,-0.045465294,,-0.49641085
cell_3251-0,0.002388865,-0.02450734,-0.0920619,0.08029743,-0.09001198,-0.013742646,-0.028920345,0.110539846,-0.0117760245,-0.05372806,0.20362939,-0.06938532,-0.101821065,0.089107275,0.057525005,,-0.49641085
cell_3317-0,0.02688883,0.006888938,-0.06312729,-0.03522718,-0.078574285,0.018997585,-0.03857484,0.18204774,0.18081388,0.07953399,-0.018773915,-0.1658223,0.07197933,-0.061323196,-0.34286618,,-0.49641085
cell_3474-0,-0.10017035,-0.08848609,-0.004881819,-0.059320662,-0.088814735,0.07646111,-0.01917698,0.15049294,-0.055996064,-0.12537996,-0.13793337,-0.11948087,0.017524842,-0.13165762,-0.34286618,,-0.49641085
cell_3513-0,-0.07624535,-0.069413856,-0.13715483,-0.0349303,-0.048325296,-0.04972035,0.021414446,0.04384442,0.14366367,-0.043594535,-0.1102516,-0.12173408,-0.18774693,-0.12716581,-0.34286618,,-0.49641085
cell_3534-0,-0.031352766,-0.01809115,-0.123506084,-0.0012496583,0.021471415,-0.037843302,-0.04582576,0.19945137,0.21361049,-0.021975579,0.015674548,-0.07071259,0.016328316,-0.048986368,-0.34286618,,-0.49641085
cell_3578-0,-0.058943816,-0.06358169,-0.21636446,-0.1407529,-0.111579336,-0.01658657,-0.07775972,0.20621711,0.14853296,-0.005317272,-0.028008353,-0.10848675,0.04324358,-0.067861356,0.061884567,,-0.49641085
cell_3674-0,0.021114675,-0.06737702,-0.1933786,-0.16044581,-0.06954435,-0.051010884,-0.08106313,0.0745916,0.20943587,-0.09806427,0.121715404,-0.05306506,-0.0038568664,-0.03826048,-0.34286618,,-0.49641085
cell_3761-0,0.0073821526,0.022352928,-0.14052905,-0.024634385,-0.071419284,-0.04845017,-0.048522007,0.30832326,0.1671336,0.0023998397,0.004993681,-0.0010826826,-0.105307706,-0.026055628,-0.34286618,,-0.14136712
cell_3859-0,0.003847113,0.07126333,-0.1038289,0.0045650057,-0.015144324,-0.049266662,-0.012983851,0.16684438,0.027745001,-0.035906725,0.04221842,-0.14552817,0.13926381,-0.022466121,-0.34286618,,-0.49641085
cell_3875-0,-0.06745364,-0.15622398,-0.19260247,-0.09524001,-0.06599457,-0.073490016,-0.013869125,0.25019035,-0.18112151,-0.08716576,-0.0507053,-0.0830234,-0.059468105,-0.054899294,0.27956682,,-0.49641085
cell_3888-0,-0.010959184,0.0037307732,0.03948178,-0.04196531,-0.023197237,0.023593055,-0.115080185,0.22185749,0.065623656,-0.03747843,-0.045507137,0.075154655,-0.20020784,-0.068550214,-0.018460518,,-0.49641085
cell_3897-0,-0.028744724,0.0008478801,-0.07722234,-0.055332195,-0.16902062,-0.053557966,-0.09520981,0.25217324,0.019386908,-0.06566908,-0.1729813,-0.10939537,-0.13705465,-0.14231564,-0.34286618,,-0.14164893
cell_3950-0,-0.019806908,0.07799499,-0.10139815,0.03771234,0.19289358,-0.024739427,-0.051957633,0.35594678,0.15295205,-0.012420923,0.02293187,-0.069102935,0.0802142,-0.00032902887,-0.34286618,,-0.21518965
cell_3968-0,-0.031387437,0.01646905,-0.14494216,0.06067879,0.029316701,0.013110991,-0.01076807,0.38192105,0.12912093,0.035687663,0.03699389,-0.11740719,-0.11798888,-0.010207021,-0.34286618,,-0.49641085
cell_4063-0,-0.039709862,-0.033342957,-0.25319257,0.019321676,-0.03478053,-0.05101792,-0.0670961,0.27987078,0.028294701,-0.020743053,-0.08936918,-0.017428465,-0.010881372,-0.11278552,-0.34286618,,-0.49641085
cell_4186-0,-0.050203554,-0.031920265,-0.09343537,0.032535963,0.10927362,-0.04722853,0.03367569,0.121894844,0.27216798,-0.060243264,-0.04265217,-0.10393031,-0.06566056,-0.105786785,-0.34286618,,-0.49641085
cell_4202-0,0.058650758,1.7805813e-05,-0.10223374,0.016559768,0.062466808,-0.0043601408,0.007948243,0.23918657,0.13150656,-0.022409804,-0.06492097,-0.023840005,-0.01943109,0.01959994,-0.14399606,,-0.29234058
cell_4298-0,0.060607024,0.18717282,0.16003649,0.064666204,-0.09577399,0.08577285,-0.057170212,0.16725151,-0.030416606,0.06913557,0.010378008,0.07854389,0.036825962,-0.0758259,0.2790626,,-0.49641085
cell_4486-0,-0.032736506,-0.014106755,-0.10369529,-0.013869779,0.22878242,0.056610174,0.017760208,0.13044724,0.32570928,0.031869803,-0.018016167,-0.0953532,0.08883716,-0.04122877,0.11959054,,-0.49641085
cell_4507-0,-0.09842288,-0.08576449,-0.24184845,-0.05301965,0.033510897,0.12022957,-0.004116041,0.23140216,-0.051462837,-0.19211115,-0.111806706,-0.048893694,-0.015456703,-0.08637636,-0.34286618,,-0.49641085
cell_4512-0,-0.060225703,0.122636,-0.06533704,-0.01862507,-0.12123353,-0.009237213,-0.09187401,0.1735558,-0.045119677,0.01728513,-0.025313592,-0.103516445,0.04026012,-0.061984558,-0.34286618,,-0.49641085
cell_4558-0,-0.04667811,-0.02720495,-0.042792376,-0.17057724,-0.0643704,0.006864587,-0.037475113,0.02708702,-0.017947366,-0.087129295,-0.08468435,-0.022598537,-0.11492172,-0.08779287,-0.34286618,,-0.49641085
cell_4708-0,-0.13878754,-0.13073748,-0.18097156,-0.050263774,-0.17957197,-9.253542e-06,-0.0050198184,0.21867101,-0.22425054,-0.09501383,0.02163869,-0.14085591,-0.18082076,-0.044737004,-0.34286618,,-0.49641085
cell_4764-0,0.023489248,-0.022856522,-0.0046952544,0.12633997,0.03790575,0.006110738,-0.04250509,0.3974713,0.22688787,0.0071069347,-0.014982791,-0.013235311,-0.10103058,-0.03663034,0.12486273,,-0.20806514
cell_4784-0,-0.005534867,-0.05316179,-0.10232569,0.077249795,-0.013548625,0.026619649,-0.0122073125,0.23583312,0.2567334,0.054725327,0.026679102,0.002559641,-0.024316993,0.02656151,-0.34286618,,-0.49641085
cell_4785-0,-0.030777877,0.026738882,-0.08555842,0.13934305,0.13008454,0.064884424,-0.015226212,0.18623179,0.25845867,0.1857713,0.011483926,-0.0053927354,0.088686556,-0.019249996,-0.34286618,,-0.49641085
cell_4840-0,-0.06374898,-0.08755275,-0.1379314,0.023881711,-0.05796155,0.008620171,-0.052750584,0.21084882,0.1391351,-0.028619392,-0.0048560468,0.119532146,-0.05580757,-0.0035868883,-0.34286618,,-0.49641085
cell_4889-0,0.047107015,0.0072040064,-0.06109212,0.102805994,0.010167982,0.005346458,-0.03663111,0.047402464,0.03244883,0.06251603,-0.00943639,0.07166329,-0.1334942,-0.0425483,0.4063019,,-0.49641085
cell_4898-0,-0.04192005,-0.04685803,-0.09170649,0.11380117,0.21353604,0.07232176,-0.034678344,0.1071631,0.08809675,-0.099082574,0.09509166,-0.046874173,0.36289603,0.043042973,-0.34286618,,-0.49641085
cell_5043-0,0.053502683,-0.08649776,0.0069214967,0.06583725,-0.0011437689,-0.043054756,0.041462276,0.0721056,0.20688216,0.0014732826,0.04590031,-0.0916117,-0.023086254,-0.05251714,0.2539716,,-0.49641085
cell_5187-0,0.093074225,0.05560741,-0.120627105,0.014991565,0.26530534,0.11050547,0.03501765,-0.004628452,0.31429067,0.31215367,-0.03617317,-0.09893213,-0.08756911,-0.038970683,0.069367155,,-0.073398285
cell_5237-0,0.0066852737,0.081824966,-0.12919915,-0.08136989,0.0782936,-0.035559393,-0.06340073,0.2737261,0.09736663,0.0877561,-0.055394553,-0.12623838,-0.017718954,-0.023238588,-0.34286618,,-0.49641085
cell_5284-0,-0.09870569,-0.016878076,-0.23869283,-0.013449868,0.033554103,-0.021396646,-0.04012694,0.25684446,0.04671418,-0.05768487,-0.058110047,0.021831434,-0.066538475,-0.14230487,-0.34286618,,-0.090953805
cell_5322-0,-0.04636279,0.04553036,-0.08357995,0.008355176,0.09766673,-0.03515434,-0.07190744,0.23577389,-0.044797897,-0.018935718,-0.10725535,0.022719616,0.050164495,-0.043043725,-0.029805338,,-0.49641085
cell_5389-0,-0.057553083,-0.09966048,-0.24283186,0.095354795,0.0705645,0.0996659,0.0069129,0.07416499,0.046293963,0.073995225,0.22996211,-0.0027736016,-0.23834535,0.13449077,0.26020473,,-0.49641085
cell_5427-0,-0.09165344,-0.016896222,-0.13278377,0.06553021,-0.024735857,0.06834262,0.009861888,0.13842615,0.047722228,0.085976034,-0.06466602,-0.13237545,0.014409158,-0.10692614,-0.34286618,,-0.49641085
cell_7647-0,-0.044061963,0.07996654,-0.14706545,-0.017870158,-0.08637081,0.025372172,0.09358626,0.27682844,-0.09467123,0.03530447,-0.07533759,0.15008801,-0.024499658,-0.028388554,0.5200494,,-0.49641085
cell_7669-0,-0.07609116,0.10249891,-0.13273795,0.027590772,0.034127124,0.00881642,-0.049654476,0.17732917,0.21275622,0.073434114,0.078439206,-0.12132261,-0.033799063,0.091943115,-0.34286618,,-0.49641085
cell_7704-0,0.046336163,0.024504744,-0.18045887,-0.028785894,0.027309835,0.05867961,0.02131384,0.15286244,0.07601958,0.11393905,-0.04822066,-0.18345748,-0.07720065,-0.06629101,-0.34286618,,-0.078836255
cell_7708-0,-0.030606547,0.14505902,-0.22467622,0.09440494,0.12348174,0.029657668,-0.014622739,0.09693257,0.1304006,0.004559433,-0.049942058,-0.04519386,0.113543086,-0.034008656,0.30286327,,-0.49641085
cell_7744-0,0.04950813,-0.03307242,-0.09923711,0.030400923,0.18093012,-0.020065196,0.058739133,-0.030871224,0.18364662,-0.010210009,-0.0047721677,-0.17292757,-0.19539288,0.014248368,0.67818815,,-0.49641085
cell_7765-0,-0.083753645,-0.026872322,-0.06866755,-0.103548415,-0.08471211,-0.10777557,-0.08581243,0.3173922,0.11237062,-0.038738947,-0.065355726,-0.05954773,-0.10131714,-0.12367318,1.0482297,,-0.49641085
cell_7777-0,0.023539856,-0.09117225,-0.25309327,-0.113320805,-0.17148204,-0.028627971,-0.09279614,0.19414882,0.09770431,-0.12132439,0.05428257,-0.14285094,0.22049578,-0.0071765445,-0.34286618,,0.26217666
cell_7785-0,-0.022034226,0.0025158431,-0.28924358,-0.086835,-0.29568398,-0.11068176,0.024063027,0.050439175,-0.30104825,0.008325846,0.05877182,-0.013251439,-0.055256262,-0.0055109235,1.0858791,,-0.49641085
cell_7812-0,-0.025425084,-0.07619412,-0.008850261,0.038411785,0.04777453,-0.08361876,-0.007689958,-0.08031309,-0.027155366,0.16004214,-0.018545112,-0.032404274,0.113046356,-0.067138,0.051176455,,-0.49641085
cell_7977-0,-0.036304258,-0.030513484,-0.07846064,-0.0060536615,-0.053961013,-0.07958169,-0.038036164,0.20333537,0.080416925,-0.12165855,-0.050282467,-0.12972185,-0.027723685,-0.059419602,-0.34286618,,-0.49641085
cell_8018-0,-0.07974771,0.014024592,-0.17114472,-0.060377754,-0.019267634,-0.052300707,-0.047713578,0.35005593,-0.038456388,-0.17106134,-0.10588739,0.060369156,-0.005902825,-0.08803557,0.5867346,,-0.49641085
cell_8087-0,-0.054571524,0.05498919,-0.02943057,0.1479999,-0.08943411,0.04782212,-0.093206964,0.20143002,-0.06643935,0.07369716,0.2093335,-0.098367505,0.123488516,0.012071496,0.3072745,,-0.07164889
cell_8092-0,0.016329283,-0.03387512,-0.016874462,-0.054838616,-0.043667533,-0.028330868,-0.031563733,-0.05491969,-0.18521255,-0.0050559603,-0.03880305,0.03399883,0.006478141,-0.08379428,-0.34286618,,-0.49641085
cell_8148-0,-0.076935254,0.022003688,-0.050025124,-0.02035868,-0.16583212,0.03342099,0.041411854,0.072277784,-0.16321301,0.0051359427,0.011947625,-0.11279712,0.020373808,-0.032429714,-0.34286618,,-0.49641085
cell_8160-0,-0.078776404,0.018086724,-0.27147496,-0.008646892,0.05782039,-0.003964479,-0.0055187624,0.062186062,0.16418834,0.06627129,0.044748012,-0.05544672,-0.085208744,0.045905367,0.02292578,,-0.49641085
cell_8190-0,0.0018221467,0.077706285,-0.007718714,0.13363211,0.0946085,0.05560422,0.026457755,0.23954964,0.08646814,0.09718045,0.07019259,-0.08150639,0.1109328,0.026269281,0.20043932,,-0.07251347
cell_8202-0,-0.08077543,0.076222375,0.051634993,-0.06477178,0.08806582,-0.06879307,-0.0011858636,0.18159251,0.3292409,0.08265645,-0.031263363,-0.09689577,-0.01603963,-0.07048182,-0.0042079934,,-0.49641085
cell_8260-0,-0.03419446,-0.31655106,-0.18633312,-0.089999795,-0.056669902,-0.20378499,-0.057254005,-0.10976388,-0.19076101,-0.17174833,-0.2278823,-0.05350855,-0.1943601,-0.1830312,0.31911445,,-0.49641085
cell_8262-0,0.018569771,0.068844676,0.12432473,0.092267446,0.28823295,0.10890125,0.006421112,0.015759263,0.26475015,0.20190136,0.077378154,-0.028551936,0.119683266,0.018160464,0.3194038,,-0.49641085
cell_8315-0,-0.048442226,0.15113755,-0.1946963,-0.06771138,-0.10855987,-0.033965036,-0.06716036,0.072687164,-0.08944931,-0.014506546,0.21224695,0.05076009,-0.12675518,0.120031394,0.4034694,,-0.49641085
cell_8329-0,-0.019342728,-0.14612298,-0.16742642,0.014832483,-0.07406074,-0.021651939,-0.022637654,0.12270837,0.023585495,-0.011149834,0.10108028,-0.09201386,0.12130531,0.02064624,0.3996612,,-0.49641085
cell_8356-0,0.021144608,-0.05833379,-0.14572155,-0.1461349,-0.18749334,-0.060943175,0.12299379,0.058748383,-0.08368539,-0.0038607938,-0.04807584,-0.100153364,-0.061815865,-0.05626709,0.7192114,,-0.49641085
cell_8387-0,-0.022717597,-0.12423717,0.0035863067,-0.07201008,-0.15048388,-0.11298224,-0.07669364,0.27032137,-0.18340541,-0.11661358,-0.027425876,-0.11276827,-0.121068805,-0.04844988,0.26070216,,-0.49641085
cell_8410-0,-0.041316904,-0.05586576,-0.16412295,-0.015120122,0.055048678,-0.081542596,-0.03874525,0.029007502,0.20230825,0.14767441,-0.11489126,-0.1192438,-0.04737262,0.051375367,0.90797,,-0.49641085
cell_8423-0,-0.08689787,-0.006380987,-0.110223174,0.04595174,0.13069397,-0.033901054,-0.07620433,0.2831126,0.107847214,0.06257818,0.14026873,-0.034380116,0.008809771,0.042215217,-0.03681421,,-0.1823561
cell_8425-0,0.027760975,0.035577793,-0.2252859,0.027237378,0.04666032,-0.10333045,-0.016981661,0.40408337,0.017226743,0.011687647,-0.0769873,-0.1208817,-0.05976682,-0.0713953,-0.07863588,,-0.22527134
cell_8430-0,0.068350606,0.016810143,-0.16309622,-0.017295439,0.04227611,-0.07398546,0.050554186,0.21781252,0.059814177,0.039504092,0.07961879,0.014684193,0.09613426,0.050023526,-0.34286618,,-0.49641085
cell_8435-0,0.03816747,-0.026052747,-0.13354981,-0.028249359,-0.061750848,-0.11119671,0.03138295,0.037878077,0.015086491,0.13691016,0.0036205493,0.09055611,-0.077077925,-0.04788231,0.47957745,,-0.49641085
cell_8461-0,-0.029481694,0.11186285,-0.14212482,0.11641839,-0.02325602,0.06542339,0.063075796,0.010102903,0.024575813,0.1498561,-0.09905906,0.056176644,-0.08135779,-0.046856225,0.7303572,,-0.49641085
cell_8476-0,0.04209206,-0.07294769,-0.14999124,-0.08504718,0.015570423,-0.1068323,-0.027751295,-0.012914359,0.01018752,0.007568921,-0.107485004,-0.11049144,-0.0669231,-0.1106354,0.03415462,,-0.49641085
cell_8534-0,0.005653788,0.049806256,-0.11670483,0.108687215,-0.048821956,0.0075983466,0.012921221,0.2109266,0.16174552,0.123772144,0.016890716,-0.010630187,-0.06409474,-0.048276883,0.16263194,,-0.49641085
cell_8555-0,-0.12780102,-0.005044302,-0.13811162,-0.1867683,-0.22468029,-0.07249094,-0.023668775,-0.090982735,-0.12768832,-0.111413896,-0.016640514,-0.16736966,-0.10760305,-0.043932736,0.2389012,,-0.49641085
