index,batch,cell_names,library_id,n_counts,unique_cell_id,time_id,sample_id,n_genes,n_counts_pre_norm,S_score,G2M_score,phase,leiden
4980-1,1,bcFEGZ,6s2,1040.0,None,d3,d3,576,1040.0,0.16875592,-0.075452186,S,3
4981-1,1,bcDPPC,6s2,891.0,None,d3,d3,529,891.0,-0.060176685,-0.033357657,G1,3
5109-1,1,bcFKTU,6s2,2380.0,None,d3,d3,1010,2380.0,0.0022684513,0.019116933,G2M,1
5110-1,1,bcEOOM,6s2,1480.0,None,d3,d3,622,1480.0,-0.025278708,-0.01778251,G1,1
5113-1,1,bcFQMB,6s2,749.0,None,d3,d3,480,749.0,-0.042176813,0.12783602,G2M,2
5240-1,1,bcDIYU,6s2,2583.0,None,d3,d3,1086,2583.0,0.3731775,-0.24315627,S,5
5241-1,1,bcFBSH,6s2,1450.0,None,d3,d3,710,1450.0,-0.026585452,-0.25817674,G1,1
5242-1,1,bcGLJB,6s2,1002.0,None,d3,d3,547,1002.0,0.096785605,-0.26267648,S,4
5243-1,1,bcHJOQ,6s2,868.0,None,d3,d3,539,868.0,0.02764275,-0.12715635,S,2
5371-1,1,bcCBIB,6s2,2897.0,None,d3,d3,1146,2897.0,-0.20840701,0.023408823,G2M,5
5372-1,1,bcICNK,6s2,1380.0,None,d3,d3,677,1380.0,-0.16182894,0.16279781,G2M,4
5374-1,1,bcEZVM,6s2,710.0,None,d3,d3,485,710.0,-0.30049598,0.38646847,G2M,1
5502-1,1,bcEMFX,6s2,2536.0,None,d3,d3,1131,2536.0,-0.15127383,0.094861545,G2M,2
5503-1,1,bcGQKP,6s2,1246.0,None,d3,d3,613,1246.0,0.19751334,-0.057103246,S,2
5504-1,1,bcAPUC,6s2,1037.0,None,d3,d3,570,1037.0,-0.20310071,0.28348023,G2M,1
5505-1,1,bcBJDQ,6s2,960.0,None,d3,d3,515,960.0,-0.10809988,-0.19552417,G1,3
5633-1,1,bcAWVS,6s2,2815.0,None,d3,d3,1084,2815.0,-0.08420497,0.1044687,G2M,1
5634-1,1,bcDGIX,6s2,1291.0,None,d3,d3,681,1291.0,-0.009599775,-0.13306284,G1,2
5635-1,1,bcEFDY,6s2,955.0,None,d3,d3,523,955.0,-0.13944861,-0.10802315,G1,1
5636-1,1,bcECVT,6s2,873.0,None,d3,d3,511,873.0,0.53147876,-0.23003343,S,2
5764-1,1,bcAWPM,6s2,2484.0,None,d3,d3,1019,2484.0,0.19558574,0.15710123,S,0
5765-1,1,bcHGNY,6s2,1436.0,None,d3,d3,686,1436.0,0.09390729,-0.16369893,S,0
5766-1,1,bcALJY,6s2,1103.0,None,d3,d3,516,1103.0,-0.0038982881,-0.2233167,G1,2
5767-1,1,bcEIRL,6s2,677.0,None,d3,d3,529,677.0,0.14038506,-0.13642685,S,1
5768-1,1,bcIHES,6s2,739.0,None,d3,d3,499,739.0,0.35842216,0.21139714,S,2
5895-1,1,bcFHFA,6s2,2482.0,None,d3,d3,1006,2482.0,0.31528068,-0.111888126,S,4
5896-1,1,bcGJTK,6s2,1184.0,None,d3,d3,577,1184.0,0.23485534,0.014843494,S,2
5897-1,1,bcHREC,6s2,927.0,None,d3,d3,521,927.0,-0.24583486,-0.25894907,G1,4
5898-1,1,bcHDVX,6s2,917.0,None,d3,d3,503,917.0,-0.055542745,-0.031152148,G1,1
6026-1,1,bcBHOD,6s2,2413.0,None,d3,d3,1006,2413.0,-0.08109183,0.19211029,G2M,3
6027-1,1,bcEGMR,6s2,1202.0,None,d3,d3,651,1202.0,0.15386924,-0.26144654,S,3
6028-1,1,bcGOXN,6s2,1015.0,None,d3,d3,580,1015.0,0.16339573,-0.05803305,S,1
6029-1,1,bcFUSP,6s2,821.0,None,d3,d3,498,821.0,-0.10174751,0.0057180002,G2M,0
6157-1,1,bcHGQA,6s2,2535.0,None,d3,d3,1108,2535.0,-0.11109912,0.32905316,G2M,5
6158-1,1,bcFMIP,6s2,1282.0,None,d3,d3,672,1282.0,0.18706445,0.13493377,S,3
6159-1,1,bcHAFL,6s2,976.0,None,d3,d3,458,976.0,0.14299181,-0.17819378,S,3
6160-1,1,bcEXSY,6s2,680.0,None,d3,d3,494,680.0,-0.112183705,-0.12939757,G1,6
6288-1,1,bcHEHF,6s2,2435.0,None,d3,d3,1017,2435.0,0.30029812,-0.13954335,S,1
6289-1,1,bcDUFZ,6s2,1238.0,None,d3,d3,570,1238.0,0.33578983,-0.16922784,S,1
6290-1,1,bcCRGY,6s2,962.0,None,d3,d3,529,962.0,0.16636902,0.11106299,S,4
6419-1,1,bcGLAY,6s2,2358.0,None,d3,d3,1001,2358.0,-0.13146298,0.12756881,G2M,3
6420-1,1,bcBFCA,6s2,1383.0,None,d3,d3,654,1383.0,-0.039963562,-0.051183667,G1,0
6421-1,1,bcDBOS,6s2,904.0,None,d3,d3,528,904.0,0.036550418,0.23888826,G2M,1
6422-1,1,bcFWJU,6s2,866.0,None,d3,d3,535,866.0,-0.1690017,0.26769534,G2M,1
6550-1,1,bcHNBH,6s2,2538.0,None,d3,d3,1031,2538.0,0.021215297,-0.23991325,S,6
6551-1,1,bcHAXX,6s2,1498.0,None,d3,d3,697,1498.0,0.06180757,0.091049425,G2M,2
6552-1,1,bcBKCX,6s2,958.0,None,d3,d3,523,958.0,-0.09052822,-0.09403242,G1,1
6553-1,1,bcCNDO,6s2,808.0,None,d3,d3,490,808.0,0.027173385,-0.15326959,S,2
6554-1,1,bcALBI,6s2,664.0,None,d3,d3,491,664.0,0.1568903,-0.028869785,S,2
6681-1,1,bcAUYM,6s2,2269.0,None,d3,d3,1037,2269.0,-0.0382587,0.17888184,G2M,5
6682-1,1,bcCFZA,6s2,1214.0,None,d3,d3,643,1214.0,-0.08992857,0.13859373,G2M,3
6683-1,1,bcDMPJ,6s2,844.0,None,d3,d3,541,844.0,0.38815528,-0.025221683,S,1
6684-1,1,bcHQTQ,6s2,727.0,None,d3,d3,500,727.0,-0.04237352,0.4487607,G2M,1
6812-1,1,bcGCUJ,6s2,2421.0,None,d3,d3,1007,2421.0,-0.0826462,0.6290696,G2M,3
6813-1,1,bcBGDW,6s2,1488.0,None,d3,d3,666,1488.0,0.18516406,0.060725953,S,1
6814-1,1,bcDZWQ,6s2,1042.0,None,d3,d3,546,1042.0,0.055067435,-0.20262519,S,2
6815-1,1,bcEDYM,6s2,867.0,None,d3,d3,515,867.0,-0.08058498,-0.045725945,G1,0
6943-1,1,bcCMWK,6s2,2484.0,None,d3,d3,1007,2484.0,0.061559003,-0.04990992,S,0
6944-1,1,bcEHFD,6s2,1402.0,None,d3,d3,637,1402.0,-0.3145891,0.38515034,G2M,6
6945-1,1,bcAMDB,6s2,1029.0,None,d3,d3,596,1029.0,-0.0021155477,0.013251558,G2M,0
6946-1,1,bcEPPQ,6s2,807.0,None,d3,d3,525,807.0,-0.044330653,0.34918845,G2M,1
7074-1,1,bcDBBZ,6s2,2489.0,None,d3,d3,991,2489.0,-0.15463305,0.48393908,G2M,0
7075-1,1,bcGUNY,6s2,990.0,None,d3,d3,577,990.0,-0.1585201,0.51490295,G2M,1
7076-1,1,bcCPWI,6s2,923.0,None,d3,d3,517,923.0,0.24344859,-0.09152339,S,1
7077-1,1,bcBOSO,6s2,854.0,None,d3,d3,498,854.0,-0.07053705,0.4376979,G2M,2
7078-1,1,bcEGPI,6s2,658.0,None,d3,d3,483,658.0,0.3191531,-0.3153247,S,1
7205-1,1,bcBEOQ,6s2,2047.0,None,d3,d3,915,2047.0,0.09175592,-0.05290296,S,1
7206-1,1,bcCMVZ,6s2,1281.0,None,d3,d3,639,1281.0,0.24515563,-0.1690378,S,2
7207-1,1,bcFWWA,6s2,903.0,None,d3,d3,538,903.0,0.044670895,0.24777149,G2M,0
7208-1,1,bcCUCU,6s2,786.0,None,d3,d3,504,786.0,-0.080403775,-0.25684598,G1,0
7209-1,1,bcAPQR,6s2,778.0,None,d3,d3,465,778.0,-0.08279854,0.042896274,G2M,0
7336-1,1,bcGTJG,6s2,2492.0,None,d3,d3,976,2492.0,0.082068436,0.03392168,S,2
7337-1,1,bcGKYY,6s2,1303.0,None,d3,d3,644,1303.0,0.095045745,0.61339426,G2M,1
7338-1,1,bcHZUB,6s2,842.0,None,d3,d3,521,842.0,-0.29738188,0.39451322,G2M,4
7339-1,1,bcGJCM,6s2,895.0,None,d3,d3,571,895.0,-0.14031023,0.24533196,G2M,2
7467-1,1,bcACLK,6s2,2453.0,None,d3,d3,1044,2453.0,0.18416776,-0.09072467,S,3
7468-1,1,bcHEHS,6s2,1391.0,None,d3,d3,653,1391.0,-0.20812836,0.08022584,G2M,2
7469-1,1,bcFSOL,6s2,953.0,None,d3,d3,533,953.0,0.21412411,-0.28369012,S,4
7470-1,1,bcAZXJ,6s2,929.0,None,d3,d3,527,929.0,-0.4032153,0.08720354,G2M,1
7471-1,1,bcFWKQ,6s2,609.0,None,d3,d3,504,609.0,0.31984568,-0.12197667,S,3
7598-1,1,bcEVLR,6s2,2422.0,None,d3,d3,961,2422.0,0.15840785,-0.11968073,S,1
7599-1,1,bcDBJU,6s2,1030.0,None,d3,d3,666,1030.0,0.3333401,0.07747863,S,5
7600-1,1,bcFCJZ,6s2,971.0,None,d3,d3,551,971.0,0.10614765,0.42500725,G2M,2
7601-1,1,bcBVHP,6s2,826.0,None,d3,d3,530,826.0,-0.23572588,-0.047420125,G1,5
7602-1,1,bcGCEB,6s2,655.0,None,d3,d3,482,655.0,-0.34677634,0.69270146,G2M,2
7729-1,1,bcICCQ,6s2,2372.0,None,d3,d3,991,2372.0,-0.036054574,0.18412182,G2M,3
7730-1,1,bcIGDC,6s2,1099.0,None,d3,d3,533,1099.0,-0.06486711,-0.0398339,G1,2
7731-1,1,bcFDCL,6s2,918.0,None,d3,d3,553,918.0,0.20028952,0.0863265,S,1
7732-1,1,bcESWJ,6s2,815.0,None,d3,d3,503,815.0,-0.019762348,-0.05959591,G1,1
7860-1,1,bcIBEY,6s2,2420.0,None,d3,d3,943,2420.0,-0.13002375,0.01983016,G2M,0
7861-1,1,bcDGVV,6s2,1391.0,None,d3,d3,682,1391.0,-0.026633784,-0.20743896,G1,4
7862-1,1,bcBDPT,6s2,1117.0,None,d3,d3,556,1117.0,0.1792875,0.029957315,S,5
7863-1,1,bcHYVN,6s2,812.0,None,d3,d3,528,812.0,-0.011645079,0.23714614,G2M,2
7864-1,1,bcDXAJ,6s2,676.0,None,d3,d3,492,676.0,0.6338389,-0.12414321,S,3
7991-1,1,bcGNUY,6s2,2413.0,None,d3,d3,985,2413.0,-0.08284372,-0.030375408,G1,0
7992-1,1,bcFZPJ,6s2,1430.0,None,d3,d3,646,1430.0,0.29663938,-0.19179218,S,1
7993-1,1,bcFMTY,6s2,844.0,None,d3,d3,573,844.0,-0.056314938,0.04913338,G2M,3
7994-1,1,bcCCEK,6s2,835.0,None,d3,d3,517,835.0,0.22183853,-0.23060697,S,1
7995-1,1,bcBGHM,6s2,744.0,None,d3,d3,514,744.0,-0.09822591,-0.055452637,G1,4
7996-1,1,bcCYTE,6s2,666.0,None,d3,d3,496,666.0,-0.16597532,0.042681545,G2M,2
8122-1,1,bcFMOX,6s2,2063.0,None,d3,d3,1012,2063.0,0.10102339,0.12880875,G2M,3
8123-1,1,bcGFAM,6s2,1110.0,None,d3,d3,607,1110.0,-0.009458187,0.09663001,G2M,4
8124-1,1,bcHAQM,6s2,941.0,None,d3,d3,566,941.0,0.24347366,0.21391886,S,3
8125-1,1,bcGKPU,6s2,785.0,None,d3,d3,484,785.0,-0.14413081,-0.3182113,G1,2
8253-1,1,bcBBIR,6s2,2191.0,None,d3,d3,984,2191.0,0.5846019,0.13929296,S,3
8254-1,1,bcGMVP,6s2,1201.0,None,d3,d3,654,1201.0,0.23424236,0.4635501,G2M,1
8255-1,1,bcEFYK,6s2,890.0,None,d3,d3,554,890.0,-0.026612442,0.21949369,G2M,1
8256-1,1,bcGMMP,6s2,709.0,None,d3,d3,497,709.0,0.041876517,0.09169845,G2M,2
8384-1,1,bcDCRQ,6s2,2409.0,None,d3,d3,1002,2409.0,-0.12532826,0.06061819,G2M,0
8385-1,1,bcAMZG,6s2,1251.0,None,d3,d3,585,1251.0,0.13138749,-0.2660367,S,3
8386-1,1,bcBASP,6s2,982.0,None,d3,d3,563,982.0,0.29365233,-0.06553774,S,5
8387-1,1,bcHMUJ,6s2,877.0,None,d3,d3,523,877.0,-0.256641,-0.027646985,G1,0
8515-1,1,bcAOOO,6s2,2174.0,None,d3,d3,971,2174.0,-0.06450339,-0.05717393,G1,1
8516-1,1,bcIIQW,6s2,1071.0,None,d3,d3,601,1071.0,-0.10109585,-0.1504385,G1,5
8517-1,1,bcEVJA,6s2,946.0,None,d3,d3,543,946.0,-0.20225592,0.2112444,G2M,0
8518-1,1,bcGMVR,6s2,786.0,None,d3,d3,503,786.0,-0.09644155,-0.011970546,G1,0
8519-1,1,bcAGDK,6s2,673.0,None,d3,d3,491,673.0,-0.047875844,0.29866484,G2M,0
8646-1,1,bcFQNL,6s2,2286.0,None,d3,d3,1019,2286.0,0.12680711,0.41676858,G2M,2
8647-1,1,bcGYFN,6s2,1364.0,None,d3,d3,621,1364.0,-0.04264302,0.08582104,G2M,0
8648-1,1,bcGEBS,6s2,764.0,None,d3,d3,518,764.0,0.28495818,0.19335206,S,3
8649-1,1,bcFIKU,6s2,816.0,None,d3,d3,486,816.0,0.027810574,-0.1124271,S,0
8777-1,1,bcGPVB,6s2,2391.0,None,d3,d3,1052,2391.0,0.12424621,-0.0099512935,S,1
8778-1,1,bcHJVS,6s2,1260.0,None,d3,d3,605,1260.0,0.021161294,0.1868977,G2M,2
8779-1,1,bcADPS,6s2,1055.0,None,d3,d3,564,1055.0,-0.16214183,0.14999714,G2M,4
8780-1,1,bcFKXM,6s2,842.0,None,d3,d3,529,842.0,-0.15907022,-0.016103342,G1,2
8908-1,1,bcAUNA,6s2,2122.0,None,d3,d3,607,2122.0,-0.07484361,-0.19321418,G1,4
8909-1,1,bcBDEV,6s2,1252.0,None,d3,d3,651,1252.0,-0.049447678,0.14476001,G2M,1
8910-1,1,bcDOBH,6s2,970.0,None,d3,d3,506,970.0,-0.1435801,-0.1767228,G1,2
8911-1,1,bcIGDS,6s2,623.0,None,d3,d3,511,623.0,0.08262856,0.045284823,S,5
9039-1,1,bcBGWS,6s2,2386.0,None,d3,d3,979,2386.0,-0.0667727,0.07005813,G2M,0
9040-1,1,bcGYNN,6s2,1231.0,None,d3,d3,582,1231.0,-0.19313921,-0.19430254,G1,0
9041-1,1,bcDGED,6s2,960.0,None,d3,d3,558,960.0,0.07400323,0.099646546,G2M,0
9042-1,1,bcFJMS,6s2,790.0,None,d3,d3,496,790.0,-0.3504295,0.12103513,G2M,3
9043-1,1,bcFZDX,6s2,723.0,None,d3,d3,485,723.0,-0.20427144,0.0020290054,G2M,2
9170-1,1,bcFFSD,6s2,2204.0,None,d3,d3,990,2204.0,-0.0067621656,0.15307143,G2M,2
9171-1,1,bcFSTA,6s2,1158.0,None,d3,d3,575,1158.0,0.31113145,0.08300423,S,1
9172-1,1,bcAWUD,6s2,969.0,None,d3,d3,479,969.0,-0.0230648,-0.16711304,G1,5
9173-1,1,bcGSZK,6s2,890.0,None,d3,d3,522,890.0,0.28936985,-0.19230157,S,4
9301-1,1,bcDJGO,6s2,2405.0,None,d3,d3,963,2405.0,-0.088216655,-0.009508774,G1,1
9302-1,1,bcFPFN,6s2,1138.0,None,d3,d3,596,1138.0,-0.2143509,-0.047888838,G1,1
9303-1,1,bcCTMT,6s2,946.0,None,d3,d3,559,946.0,0.020782445,-0.034260087,S,2
9432-1,1,bcGNEA,6s2,2240.0,None,d3,d3,909,2240.0,0.07337763,0.2751994,G2M,4
9433-1,1,bcBPTJ,6s2,1299.0,None,d3,d3,590,1299.0,-0.037962683,0.0072384262,G2M,0
9434-1,1,bcAGGB,6s2,916.0,None,d3,d3,567,916.0,0.21406749,-0.018854996,S,1
9435-1,1,bcACSB,6s2,767.0,None,d3,d3,533,767.0,0.1698259,-0.013253125,S,3
9436-1,1,bcAXSE,6s2,693.0,None,d3,d3,497,693.0,-0.18173401,-0.017281659,G1,4
9563-1,1,bcBLMS,6s2,1918.0,None,d3,d3,842,1918.0,0.09909466,0.06905919,S,1
9564-1,1,bcGGYZ,6s2,1210.0,None,d3,d3,659,1210.0,0.072428435,-0.07894163,S,3
9565-1,1,bcCESY,6s2,967.0,None,d3,d3,577,967.0,-0.027964875,0.036590107,G2M,0
9566-1,1,bcAKXF,6s2,746.0,None,d3,d3,518,746.0,-0.122382045,-0.36443776,G1,1
9694-1,1,bcIDCL,6s2,2436.0,None,d3,d3,1007,2436.0,0.3985138,-0.038016368,S,3
9695-1,1,bcFSVH,6s2,1327.0,None,d3,d3,684,1327.0,0.13292928,-0.04085312,S,4
9696-1,1,bcCZJX,6s2,820.0,None,d3,d3,547,820.0,-0.11502486,-0.2107465,G1,4
9697-1,1,bcESWB,6s2,787.0,None,d3,d3,534,787.0,0.13426836,-0.075095214,S,0
9825-1,1,bcDFSR,6s2,2046.0,None,d3,d3,973,2046.0,0.12924328,-0.069019385,S,5
9826-1,1,bcFFVL,6s2,1343.0,None,d3,d3,671,1343.0,-0.07333796,-0.1688253,G1,0
9827-1,1,bcDSMN,6s2,944.0,None,d3,d3,544,944.0,0.14445463,-0.21324567,S,3
9828-1,1,bcCGBP,6s2,756.0,None,d3,d3,522,756.0,0.16562173,0.3082778,G2M,4
9956-1,1,bcHUJP,6s2,2115.0,None,d3,d3,839,2115.0,-0.013797689,0.10047886,G2M,4
9957-1,1,bcEKAM,6s2,1315.0,None,d3,d3,650,1315.0,0.094502516,-0.018815102,S,2
9958-1,1,bcFETP,6s2,1060.0,None,d3,d3,560,1060.0,-0.086759225,-0.22421066,G1,0
9959-1,1,bcCPFK,6s2,899.0,None,d3,d3,526,899.0,-0.14420919,-0.166169,G1,3
10087-1,1,bcGKLA,6s2,2089.0,None,d3,d3,864,2089.0,0.1496239,-0.20595701,S,1
10088-1,1,bcAMKQ,6s2,1264.0,None,d3,d3,603,1264.0,0.24920622,0.16404302,S,2
10090-1,1,bcEEJU,6s2,798.0,None,d3,d3,516,798.0,-0.010248048,-0.12717178,G1,2
10218-1,1,bcHVZG,6s2,1915.0,None,d3,d3,871,1915.0,0.39530033,0.1302806,S,1
10219-1,1,bcFZZF,6s2,1181.0,None,d3,d3,573,1181.0,-0.12892313,0.06806037,G2M,0
10220-1,1,bcFCBU,6s2,1139.0,None,d3,d3,609,1139.0,0.0033268714,0.37349153,G2M,0
10221-1,1,bcEMYW,6s2,813.0,None,d3,d3,508,813.0,-0.12060493,0.1425027,G2M,0
10349-1,1,bcIEHV,6s2,506.0,None,d3,d3,571,506.0,-0.43557516,-0.19051948,G1,3
10350-1,1,bcFWDT,6s2,1204.0,None,d3,d3,585,1204.0,-0.004760227,0.037107963,G2M,3
10351-1,1,bcEMWF,6s2,921.0,None,d3,d3,537,921.0,-0.26343983,0.078872256,G2M,1
10352-1,1,bcBBKJ,6s2,915.0,None,d3,d3,522,915.0,-0.28319785,0.085628316,G2M,2
10480-1,1,bcHDXG,6s2,2233.0,None,d3,d3,931,2233.0,-0.024405701,0.31267783,G2M,1
10481-1,1,bcGFRM,6s2,1283.0,None,d3,d3,644,1283.0,0.084571876,-0.060747035,S,0
10483-1,1,bcDWWR,6s2,693.0,None,d3,d3,490,693.0,-0.31085107,0.21614411,G2M,0
10484-1,1,bcIFRK,6s2,787.0,None,d3,d3,508,787.0,0.04529373,0.02980366,S,4
10611-1,1,bcAMZR,6s2,2045.0,None,d3,d3,869,2045.0,-0.251848,-0.12456547,G1,4
10612-1,1,bcFVQF,6s2,1163.0,None,d3,d3,579,1163.0,0.32734856,0.14076582,S,2
10613-1,1,bcEFKM,6s2,1000.0,None,d3,d3,563,1000.0,-0.20496437,0.19197308,G2M,1
10614-1,1,bcHFHE,6s2,748.0,None,d3,d3,520,748.0,0.019896837,-0.25342172,S,4
10742-1,1,bcHVQT,6s2,2012.0,None,d3,d3,842,2012.0,-0.1510838,0.000952404,G2M,1
10743-1,1,bcDYFP,6s2,1345.0,None,d3,d3,605,1345.0,0.4330203,-0.18836983,S,0
10744-1,1,bcFDRL,6s2,989.0,None,d3,d3,598,989.0,-0.060400743,0.42854014,G2M,4
10746-1,1,bcALXH,6s2,714.0,None,d3,d3,512,714.0,0.15923499,-0.018289004,S,2
10873-1,1,bcHTQC,6s2,2199.0,None,d3,d3,927,2199.0,-0.100819275,-0.042477757,G1,2
10874-1,1,bcFXCA,6s2,1258.0,None,d3,d3,637,1258.0,0.091641515,-0.1994177,S,0
10875-1,1,bcEMDS,6s2,969.0,None,d3,d3,488,969.0,-0.043753326,0.47515446,G2M,2
10876-1,1,bcAGKW,6s2,825.0,None,d3,d3,507,825.0,-0.24147774,0.18104458,G2M,2
10877-1,1,bcAGQP,6s2,718.0,None,d3,d3,496,718.0,-0.10354968,0.10009268,G2M,0
11004-1,1,bcBSED,6s2,2213.0,None,d3,d3,878,2213.0,0.047190346,0.06390014,G2M,0
11005-1,1,bcABJZ,6s2,1124.0,None,d3,d3,666,1124.0,0.053649522,-0.009426989,S,5
11006-1,1,bcAEBZ,6s2,762.0,None,d3,d3,557,762.0,0.14439172,0.26221678,G2M,5
11007-1,1,bcGZFA,6s2,721.0,None,d3,d3,492,721.0,-0.101723716,0.06842968,G2M,1
11135-1,1,bcBDZU,6s2,1865.0,None,d3,d3,829,1865.0,0.23010561,-0.038235337,S,6
11136-1,1,bcCSKA,6s2,1280.0,None,d3,d3,575,1280.0,-0.25684392,0.41697955,G2M,1
11137-1,1,bcBGEN,6s2,1066.0,None,d3,d3,571,1066.0,-0.3571533,-0.25418127,G1,0
11138-1,1,bcFMCY,6s2,666.0,None,d3,d3,495,666.0,0.08202801,0.059857093,S,4
11266-1,1,bcFXTL,6s2,2004.0,None,d3,d3,874,2004.0,0.074731454,-0.17482868,S,1
11267-1,1,bcFLJZ,6s2,1218.0,None,d3,d3,602,1218.0,-0.15779682,0.013908284,G2M,1
11268-1,1,bcAVTR,6s2,889.0,None,d3,d3,514,889.0,-0.12774469,-0.094339274,G1,5
11269-1,1,bcCETT,6s2,809.0,None,d3,d3,534,809.0,-0.007875107,0.31775704,G2M,1
11397-1,1,bcHDIP,6s2,1928.0,None,d3,d3,865,1928.0,0.15080738,-0.26557606,S,1
11398-1,1,bcEIQT,6s2,1141.0,None,d3,d3,539,1141.0,-0.16117014,0.38661885,G2M,0
11399-1,1,bcEAKS,6s2,817.0,None,d3,d3,551,817.0,-0.23084733,0.05588025,G2M,2
11400-1,1,bcBORW,6s2,850.0,None,d3,d3,526,850.0,0.3190921,-0.14203478,S,1
11528-1,1,bcBNTG,6s2,1913.0,None,d3,d3,827,1913.0,0.26030833,-0.21249777,S,1
11529-1,1,bcEAGP,6s2,1259.0,None,d3,d3,558,1259.0,-0.13444553,0.039051253,G2M,5
11530-1,1,bcCNNQ,6s2,984.0,None,d3,d3,537,984.0,0.31422994,-0.17553575,S,0
11531-1,1,bcGYNA,6s2,733.0,None,d3,d3,482,733.0,-0.0010832008,-0.22468016,G1,0
11532-1,1,bcADJG,6s2,751.0,None,d3,d3,552,751.0,-0.15102822,-0.016337827,G1,4
11659-1,1,bcBNNZ,6s2,2097.0,None,d3,d3,876,2097.0,-0.13762257,0.07005824,G2M,0
11660-1,1,bcHPFV,6s2,590.0,None,d3,d3,554,590.0,-0.19510472,-0.30258802,G1,1
11661-1,1,bcDPPV,6s2,894.0,None,d3,d3,551,894.0,0.014422685,-0.08068109,S,1
11662-1,1,bcIGBC,6s2,748.0,None,d3,d3,491,748.0,0.5523059,-0.1455235,S,3
11790-1,1,bcEJQK,6s2,1671.0,None,d3,d3,837,1671.0,0.5419151,-0.014099237,S,2
11791-1,1,bcGKUL,6s2,1106.0,None,d3,d3,664,1106.0,0.10563093,-0.05672264,S,5
11792-1,1,bcFOTG,6s2,900.0,None,d3,d3,521,900.0,-0.040016867,0.4733111,G2M,3
11793-1,1,bcEPQO,6s2,793.0,None,d3,d3,506,793.0,-0.2321514,0.1657908,G2M,4
11921-1,1,bcFVXL,6s2,1553.0,None,d3,d3,721,1553.0,0.08222793,-0.24337727,S,3
11922-1,1,bcEMZM,6s2,1264.0,None,d3,d3,614,1264.0,-0.027723018,-0.094871,G1,4
11923-1,1,bcEYUO,6s2,833.0,None,d3,d3,492,833.0,-0.12320502,0.15718229,G2M,5
11924-1,1,bcCBTR,6s2,731.0,None,d3,d3,514,731.0,-0.14158133,0.17477992,G2M,5
11925-1,1,bcEPGP,6s2,807.0,None,d3,d3,483,807.0,0.19393355,-0.17981535,S,2
12052-1,1,bcAZOY,6s2,1973.0,None,d3,d3,880,1973.0,-0.30544284,0.026429586,G2M,6
12054-1,1,bcHNMN,6s2,930.0,None,d3,d3,535,930.0,0.2748375,-0.20305899,S,2
12055-1,1,bcFXQP,6s2,779.0,None,d3,d3,508,779.0,-0.21383116,-0.24084893,G1,1
12056-1,1,bcDUKB,6s2,687.0,None,d3,d3,489,687.0,0.008050896,0.19758403,G2M,5
12057-1,1,bcGMRM,6s2,622.0,None,d3,d3,497,622.0,0.057975642,-0.3694442,S,1
12183-1,1,bcFUMM,6s2,1833.0,None,d3,d3,830,1833.0,0.08468662,-0.045109432,S,1
12184-1,1,bcEWCI,6s2,1247.0,None,d3,d3,636,1247.0,-0.037689026,-0.1287457,G1,2
12185-1,1,bcEAAR,6s2,909.0,None,d3,d3,537,909.0,0.29220757,-0.14458035,S,4
12314-1,1,bcCYMK,6s2,1577.0,None,d3,d3,775,1577.0,-0.20552683,-0.2725074,G1,5
12315-1,1,bcGXSP,6s2,985.0,None,d3,d3,574,985.0,-0.07359189,-0.24032882,G1,1
12316-1,1,bcHTOY,6s2,960.0,None,d3,d3,506,960.0,-0.08146544,-0.047829486,G1,0
12317-1,1,bcAQOD,6s2,717.0,None,d3,d3,519,717.0,0.070102446,-0.3330442,S,4
12318-1,1,bcGDOV,6s2,768.0,None,d3,d3,502,768.0,-0.038405493,-0.07924234,G1,0
12445-1,1,bcIDVP,6s2,1758.0,None,d3,d3,766,1758.0,-0.064973354,-0.062363036,G1,2
12446-1,1,bcHVWI,6s2,1100.0,None,d3,d3,615,1100.0,-0.07332502,-0.16925178,G1,2
12447-1,1,bcHIIS,6s2,896.0,None,d3,d3,562,896.0,-0.18213418,-0.15633379,G1,3
12448-1,1,bcEGMK,6s2,809.0,None,d3,d3,505,809.0,-0.10395928,-0.039667845,G1,5
12449-1,1,bcDYNH,6s2,696.0,None,d3,d3,499,696.0,-0.055212304,0.1053499,G2M,4
12576-1,1,bcHCLV,6s2,608.0,None,d3,d3,615,608.0,0.10493259,0.10868774,G2M,2
12577-1,1,bcBMCF,6s2,949.0,None,d3,d3,581,949.0,-0.064445004,0.25936168,G2M,2
12578-1,1,bcGYCD,6s2,787.0,None,d3,d3,551,787.0,0.4363602,0.2009115,S,3
12579-1,1,bcDCIJ,6s2,806.0,None,d3,d3,504,806.0,-0.11017217,0.39778826,G2M,4
12707-1,1,bcDLUV,6s2,1821.0,None,d3,d3,763,1821.0,0.0045711435,-0.098305106,S,0
12708-1,1,bcAOTR,6s2,1121.0,None,d3,d3,619,1121.0,-0.08448155,-0.018171664,G1,2
12709-1,1,bcFOCV,6s2,848.0,None,d3,d3,567,848.0,-0.02034007,-0.086527266,G1,2
12838-1,1,bcCYOX,6s2,2055.0,None,d3,d3,800,2055.0,-0.0066334624,-0.02634802,G1,0
12839-1,1,bcDGTF,6s2,1332.0,None,d3,d3,650,1332.0,0.13444749,-0.24903297,S,2
12840-1,1,bcCAHC,6s2,1004.0,None,d3,d3,517,1004.0,-0.03629545,-0.16961767,G1,0
